Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCY06,OUT035,2116.687244415283
FDE52,OUT035,2067.980213165283
NCB54,OUT045,1474.3942756652832
NCF31,OUT035,2314.530994415283
FDJ08,OUT027,4634.374744415283
NCC07,OUT017,1158.9724006652832
NCD19,OUT027,870.7731819152832
FDL46,OUT049,2236.679431915283
FDM20,OUT045,3246.359119415283
NCI06,OUT010,707.4020881652832
DRM11,OUT035,4864.312244415283
NCH07,OUT018,992.5309944152832
FDS23,OUT013,2263.227283477783
FDO49,OUT018,211.1931037902832
FDS35,OUT049,836.9391975402832
DRK39,OUT045,1517.9196662902832
DRI39,OUT049,1178.2360725402832
FDV04,OUT017,2106.902088165283
NCN14,OUT035,2528.195056915283
FDH08,OUT013,3801.320056915283
FDS20,OUT046,2514.175525665283
FDV40,OUT049,1165.9294319152832
FDZ48,OUT010,132.6970100402832
FDS24,OUT027,2934.058338165283
FDK44,OUT049,2321.761463165283
FDS48,OUT045,2020.8278694152832
FDK26,OUT010,670.6481819152832
FDD23,OUT045,3238.238025665283
NCH54,OUT017,2399.652088165283
NCP14,OUT010,252.5114631652832
FDM60,OUT010,-409.0774040222168
FDV24,OUT017,2518.198963165283
FDH08,OUT018,3159.984119415283
FDS12,OUT027,3896.275135040283
FDR39,OUT027,5119.982166290283
FDP12,OUT027,1374.6887092590332
DRF60,OUT027,6836.628650665283
FDC09,OUT035,1512.5759162902832
FDF50,OUT018,2662.437244415283
FDG28,OUT035,4487.835681915283
NCE19,OUT017,604.3923225402832
NCM53,OUT010,165.0876350402832
NCN18,OUT049,2719.294666290283
FDF32,OUT035,2661.296619415283
FDF11,OUT013,3199.921619415283
DRI59,OUT049,3208.269275665283
NCG54,OUT035,4198.476306915283
FDM44,OUT046,1478.4645881652832
FDT57,OUT018,2796.710681915283
FDV24,OUT046,2630.857166290283
FDI50,OUT019,887.5075569152832
FDS09,OUT035,1138.5241584777832
NCC31,OUT027,3111.939197540283
FDQ07,OUT019,370.4919319152832
FDC22,OUT017,3241.484119415283
FDZ56,OUT046,2732.691150665283
FDZ40,OUT019,320.8268928527832
FDS46,OUT027,3530.392322540283
DRD24,OUT045,2164.566150665283
FDV45,OUT017,3496.581775665283
FDL26,OUT045,2849.566150665283
FDA56,OUT018,1946.4528694152832
FDN27,OUT046,509.7653694152832
FDM20,OUT049,4008.741931915283
FDO16,OUT017,1094.8161506652832
FDL03,OUT035,2849.448963165283
FDE58,OUT046,1432.4079475402832
FDI02,OUT027,3175.257556915283
NCC55,OUT019,-9570684.63502121
FDR03,OUT018,2915.945056915283
FDB14,OUT017,1669.2692756652832
FDR45,OUT013,3815.374744415283
NCN07,OUT017,1955.9802131652832
FDM51,OUT019,335.3962287902832
FDT52,OUT027,5841.089588165283
FDL26,OUT046,3042.179431915283
NCZ42,OUT046,4539.429431915283
DRI47,OUT019,314.3376350402832
FDW40,OUT013,2389.221424102783
FDN34,OUT046,2687.982166290283
FDS01,OUT035,2963.534900665283
NCG55,OUT045,2146.357166290283
FDC11,OUT035,2244.991931915283
FDX35,OUT018,3317.296619415283
NCB06,OUT046,2492.948963165283
FDR09,OUT019,614.5817756652832
FDC53,OUT017,1666.1286506652832
FDY45,OUT013,4732.407947540283
FDA22,OUT010,1255.0231819152832
FDE02,OUT035,1631.7751350402832
FDW21,OUT045,1492.4645881652832
FDV34,OUT046,1334.4167366027832
FDS59,OUT049,1581.9040412902832
NCW17,OUT017,2919.816150665283
NCK54,OUT046,1041.3962287902832
FDG17,OUT019,709.6013069152832
FDG35,OUT017,2834.460681915283
FDD08,OUT010,404.1237678527832
NCO07,OUT017,3596.249744415283
FDJ10,OUT010,643.0368537902832
FDW36,OUT017,1682.2145881652832
FDW21,OUT010,525.7809944152832
FDY19,OUT017,2534.937244415283
DRE03,OUT013,-248.1648063659668
NCC55,OUT049,1208.9811897277832
FDH52,OUT010,183.6022834777832
FDO09,OUT017,3831.663806915283
FDU43,OUT045,3915.296619415283
FDX09,OUT010,597.5388069152832
FDH40,OUT019,53.6852912902832
FDW58,OUT017,2232.417713165283
FDC47,OUT017,4527.077869415283
NCR41,OUT035,1080.7184944152832
DRG49,OUT035,5044.015369415283
FDC52,OUT027,3985.845447540283
FDY13,OUT046,1884.1325569152832
FDY35,OUT013,556.5539436340332
FDI35,OUT017,4200.167713165283
NCU18,OUT049,4082.714588165283
FDY33,OUT018,2022.2184944152832
FDC15,OUT027,4157.538806915283
FDU01,OUT049,3440.573963165283
NCU42,OUT046,3165.724353790283
NCV29,OUT018,2560.288806915283
NCY30,OUT017,3040.562244415283
FDQ46,OUT049,2029.1169319152832
FDG58,OUT027,3962.226306915283
FDK33,OUT017,3704.124744415283
NCD07,OUT045,1810.1911506652832
NCX29,OUT027,3660.046619415283
NCT42,OUT013,1580.1823616027832
DRN59,OUT035,634.9118537902832
FDI44,OUT035,1722.1130256652832
FDA45,OUT049,2266.870838165283
FDP31,OUT045,526.6403694152832
FDY01,OUT046,2340.482166290283
FDT09,OUT018,1706.7028694152832
DRH03,OUT027,2635.032947540283
FDA36,OUT018,3076.460681915283
NCF31,OUT017,2231.245838165283
FDG14,OUT049,2177.706775665283
FDG28,OUT027,6369.820056915283
FDU14,OUT049,4378.831775665283
FDY47,OUT019,126.8239631652832
FDI56,OUT049,1578.0212287902832
DRD01,OUT013,1346.7790412902832
FDM22,OUT046,1399.6618537902832
FDH33,OUT013,783.8725471496582
DRZ24,OUT013,4072.555408477783
NCQ38,OUT046,1658.8923225402832
FDO16,OUT027,1802.7829475402832
FDU07,OUT027,4357.775135040283
NCB07,OUT013,2767.888416290283
FDU48,OUT045,2427.249744415283
NCM43,OUT045,3079.308338165283
FDR31,OUT010,534.5309944152832
DRK49,OUT018,-600.9260368347168
NCI30,OUT010,-172.3713493347168
DRD60,OUT017,2977.425525665283
NCG19,OUT046,2722.468494415283
FDH12,OUT035,1692.6325569152832
FDM32,OUT035,964.9274787902832
FDM27,OUT035,2111.921619415283
NCU53,OUT027,3660.310291290283
NCQ18,OUT046,2780.905994415283
FDS10,OUT013,2724.598377227783
FDB33,OUT027,4363.989978790283
FDI12,OUT013,1479.8493537902832
NCW42,OUT013,3392.113025665283
NCC06,OUT018,1586.8434944152832
FDW02,OUT017,2287.988025665283
NCD43,OUT017,1383.8630256652832
FDM57,OUT018,838.0349006652832
FDA58,OUT017,3907.905994415283
FDK56,OUT046,2306.390369415283
FDP52,OUT045,3393.773181915283
FDW20,OUT018,1811.8864631652832
FDS52,OUT049,1266.4958381652832
NCT29,OUT018,1365.7653694152832
NCL54,OUT013,3703.148181915283
FDC05,OUT045,3270.780994415283
FDF34,OUT035,3021.968494415283
FDP03,OUT027,3766.847400665283
FDD32,OUT010,555.0446662902832
FDZ10,OUT045,1716.7419319152832
FDZ40,OUT035,1403.1462287902832
FDD51,OUT018,593.3591194152832
NCY30,OUT019,383.0427131652832
FDP58,OUT017,3667.421619415283
FDV49,OUT017,5047.023181915283
FDY24,OUT019,130.7018928527832
NCO55,OUT017,1753.6208381652832
FDR13,OUT017,2215.116931915283
FDS51,OUT017,563.5329475402832
FDP26,OUT045,912.2829475402832
NCB54,OUT027,4293.632556915283
FDF32,OUT017,3133.663806915283
FDN31,OUT018,2317.413806915283
DRM48,OUT017,1770.2839241027832
FDN20,OUT049,2925.195056915283
DRL01,OUT046,4995.007556915283
FDV56,OUT049,1717.5134162902832
DRH13,OUT027,2929.386463165283
FDA03,OUT017,2482.593494415283
FDF47,OUT027,4866.960681915283
FDX32,OUT046,2126.905994415283
FDX57,OUT049,1880.2419319152832
NCA30,OUT045,3179.874744415283
FDO49,OUT013,-771.0798454284668
FDL04,OUT019,157.7927131652832
DRM48,OUT035,1141.6833381652832
FDR16,OUT013,3141.400135040283
NCC19,OUT018,2165.132556915283
NCE42,OUT045,3612.757556915283
FDY24,OUT017,832.9938850402832
FDH19,OUT049,2946.226306915283
FDJ46,OUT013,3201.621814727783
FDN45,OUT010,157.3903694152832
FDY08,OUT035,1826.5231819152832
FDZ37,OUT035,1794.6169319152832
NCT30,OUT045,209.1569709777832
DRY23,OUT018,170182572.71458817
NCZ30,OUT018,2217.952869415283
FDC44,OUT018,1601.2927131652832
FDB45,OUT035,2239.073963165283
FDY04,OUT013,2751.530017852783
FDM27,OUT046,2647.501697540283
FDZ43,OUT017,4553.374744415283
FDT39,OUT019,153.7028694152832
NCC06,OUT019,-9570891.61548996
FDL15,OUT027,3798.866931915283
FDL57,OUT017,4301.874744415283
FDU08,OUT046,1456.0114631652832
FDK40,OUT017,5497.679431915283
FDQ12,OUT010,322.4020881652832
FDS48,OUT017,2499.894275665283
FDP09,OUT045,2917.530994415283
FDW21,OUT049,1751.3884162902832
FDY25,OUT035,3240.734119415283
DRE13,OUT017,-109.2854118347168
FDV43,OUT019,40.1452522277832
FDD22,OUT045,1377.5427131652832
FDM46,OUT019,289.0329475402832
NCO30,OUT010,74.5934944152832
FDM25,OUT046,2750.726306915283
NCN41,OUT049,2168.474353790283
FDU24,OUT045,2034.1931037902832
FDZ50,OUT046,3102.616931915283
FDP45,OUT013,4219.025135040283
NCM54,OUT045,2248.374744415283
FDW10,OUT019,690.2126350402832
FDP20,OUT017,2036.5739631652832
FDK32,OUT046,2199.601306915283
FDN52,OUT049,1033.4860725402832
FDM58,OUT045,1685.7751350402832
FDZ46,OUT027,2827.472400665283
NCA18,OUT018,3323.464588165283
FDD35,OUT046,1970.0075569152832
NCK31,OUT035,621.7839241027832
FDI40,OUT027,2409.249744415283
FDT50,OUT019,342.5407600402832
NCT06,OUT046,2711.482166290283
FDT31,OUT035,2986.445056915283
FDT45,OUT049,733.3405647277832
FDT13,OUT045,3131.956775665283
FDO50,OUT045,1603.3181037902832
NCU18,OUT010,172.8395881652832
NCR54,OUT049,3720.937244415283
NCO18,OUT018,2596.991931915283
FDU09,OUT045,1062.8903694152832
FDT13,OUT018,2436.124744415283
FDE09,OUT046,2001.8688850402832
NCK53,OUT019,244.8005256652832
FDG45,OUT049,3807.741931915283
DRH15,OUT035,-299.6770133972168
FDO21,OUT019,478.1520881652832
FDD14,OUT027,4674.175525665283
FDC09,OUT046,1738.0134162902832
FDH45,OUT027,2117.980213165283
FDV32,OUT046,588.2184944152832
FDG12,OUT035,2826.573963165283
FDS32,OUT013,2156.093494415283
NCL55,OUT018,3391.585681915283
DRE01,OUT035,4153.655994415283
DRE15,OUT049,1636.3298225402832
NCL42,OUT045,3433.593494415283
FDP31,OUT013,529.0807991027832
FDN33,OUT018,1057.1052131652832
FDZ59,OUT046,3132.616931915283
FDE45,OUT010,800.4606819152832
FDJ07,OUT013,2672.833728790283
FDQ45,OUT018,2523.554431915283
FDM33,OUT027,5419.433338165283
FDO15,OUT010,730.2224006652832
FDM46,OUT013,1630.3942756652832
FDR03,OUT045,3324.226306915283
FDY49,OUT018,2233.202869415283
FDQ60,OUT045,1685.8747444152832
FDW10,OUT049,2895.722400665283
FDO51,OUT049,1253.8737678527832
FDJ40,OUT018,1311.5661506652832
FDS20,OUT018,2354.351306915283
FDU45,OUT013,1762.5964241027832
FDV02,OUT035,2914.335681915283
FDN09,OUT046,3040.155994415283
NCM55,OUT027,5502.872791290283
FDN23,OUT018,2131.202869415283
FDY31,OUT010,238.9528694152832
FDW03,OUT010,275.0720100402832
FDD14,OUT046,2939.952869415283
FDV23,OUT017,1970.3122444152832
DRI03,OUT045,3863.277088165283
FDN13,OUT035,2301.794666290283
FDF45,OUT027,2146.495838165283
FDU46,OUT035,1545.8415412902832
FDB57,OUT049,4078.550525665283
FDV12,OUT049,1880.8317756652832
FDQ58,OUT013,2507.644275665283
NCA18,OUT017,2128.109119415283
FDH52,OUT049,1075.5339241027832
FDM24,OUT018,1258.8786506652832
NCP43,OUT027,4610.646228790283
NCO18,OUT019,323.0114631652832
FDM32,OUT017,1974.5720100402832
NCL07,OUT017,1130.4880256652832
FDK03,OUT013,5367.107166290283
FDP59,OUT017,961.4294319152832
FDQ24,OUT049,4376.515369415283
FDQ16,OUT018,2492.905994415283
FDU44,OUT013,2105.834705352783
FDH28,OUT010,-56.4670524597168
FDV28,OUT019,-204.0832633972168
FDM22,OUT045,743.8698616027832
FDR56,OUT046,3231.198963165283
FDV39,OUT049,3395.187244415283
FDU37,OUT019,381.2682991027832
FDQ11,OUT010,62.5505256652832
FDX02,OUT045,3209.577869415283
NCS42,OUT018,2401.663806915283
FDY57,OUT027,2562.224353790283
FDB21,OUT049,4307.335681915283
FDE28,OUT017,4425.788806915283
FDQ55,OUT017,2127.675525665283
FDA48,OUT049,3332.808338165283
FDZ19,OUT045,2676.019275665283
NCC43,OUT045,2742.234119415283
NCV18,OUT046,1795.7956428527832
NCA42,OUT018,4050.827869415283
FDY45,OUT046,4626.038806915283
NCC30,OUT045,2054.206775665283
FDM57,OUT013,1646.7482795715332
FDL09,OUT010,-10.234630584716797
FDB09,OUT027,3641.431385040283
FDT44,OUT035,1631.0466194152832
NCT06,OUT027,4224.208728790283
FDX26,OUT049,2863.679431915283
FDK32,OUT013,3017.355213165283
DRA12,OUT046,3767.925525665283
FDO46,OUT010,442.5856819152832
FDE52,OUT013,1979.8835334777832
NCH42,OUT045,2653.019275665283
FDV08,OUT035,215.0261116027832
FDB47,OUT018,2558.273181915283
FDC28,OUT010,53.1384162902832
FDD22,OUT046,1805.0212287902832
FDS07,OUT027,3465.519275665283
DRI13,OUT045,4002.003650665283
FDG32,OUT018,2985.054431915283
FDU14,OUT017,4511.991931915283
FDD28,OUT019,160.5983772277832
NCP41,OUT017,1763.8786506652832
FDS08,OUT049,2502.597400665283
FDX47,OUT045,2036.2067756652832
FDC53,OUT019,331.9118537902832
FDQ19,OUT035,3901.796619415283
FDL14,OUT045,2740.843494415283
FDM33,OUT019,259.4411506652832
FDA51,OUT045,1074.9059944152832
FDZ27,OUT018,371.3610725402832
FDT04,OUT046,733.6037483215332
DRC13,OUT049,2355.757556915283
FDR16,OUT027,5630.179431915283
FDQ03,OUT027,6137.070056915283
FDE38,OUT035,3323.171619415283
DRH23,OUT027,1741.5397834777832
FDT11,OUT019,284.8005256652832
FDD09,OUT035,3030.265369415283
FDR40,OUT045,1635.8044319152832
FDX07,OUT017,3217.882556915283
FDR07,OUT035,1314.5563850402832
FDA51,OUT017,1500.8708381652832
FDT59,OUT019,271.9059944152832
FDF20,OUT017,3145.382556915283
FDR13,OUT045,1912.8708381652832
FDY26,OUT049,3353.714588165283
FDW04,OUT017,2870.741931915283
FDK52,OUT017,4693.741931915283
FDN60,OUT049,2911.273181915283
FDM09,OUT019,448.5778694152832
FDP46,OUT049,1634.3044319152832
FDB50,OUT019,674.5612678527832
NCQ29,OUT049,3664.491931915283
FDP16,OUT027,6781.648181915283
FDX33,OUT018,2632.734119415283
FDP07,OUT010,415.4333381652832
FDN22,OUT046,3235.429431915283
FDF39,OUT049,5000.464588165283
FDS21,OUT017,1264.1579475402832
NCM42,OUT013,1755.1911506652832
FDK50,OUT019,387.9118537902832
DRF13,OUT027,4741.331775665283
FDH35,OUT018,1851.2731819152832
FDP60,OUT018,1281.7731819152832
DRJ49,OUT027,3060.749744415283
NCT42,OUT019,-114.1213493347168
FDE38,OUT049,2922.327869415283
FDI04,OUT049,3420.558338165283
NCH54,OUT045,1960.5817756652832
FDT56,OUT049,1210.9724006652832
DRD15,OUT018,2321.538806915283
FDV58,OUT013,3445.378650665283
FDP21,OUT049,3412.288806915283
FDH05,OUT013,3297.911853790283
FDR10,OUT027,4460.945056915283
NCP06,OUT045,1897.8278694152832
FDF33,OUT049,1026.0602912902832
DRK37,OUT013,5484.741931915283
DRH49,OUT045,1597.5056037902832
FDT58,OUT013,2748.729236602783
FDD41,OUT018,1634.3356819152832
FDP40,OUT018,1280.9489631652832
FDM51,OUT027,2854.558338165283
FDO45,OUT010,136.2048225402832
FDW33,OUT010,622.0700569152832
FDY24,OUT045,844.8874397277832
FDB10,OUT010,162.2731819152832
FDM40,OUT035,1561.3395881652832
NCI06,OUT017,3054.738025665283
FDW12,OUT019,297.7380256652832
FDX48,OUT027,4347.642322540283
NCW05,OUT027,2972.644275665283
FDX27,OUT017,1399.7731819152832
DRM37,OUT045,5228.175525665283
FDA38,OUT045,3315.366931915283
FDR36,OUT046,1334.6047248840332
FDZ45,OUT046,3187.374744415283
FDG05,OUT017,2242.015369415283
FDK28,OUT013,5328.224353790283
FDV47,OUT045,1790.8610725402832
FDN21,OUT045,1855.1911506652832
FDP20,OUT027,3983.624744415283
FDI35,OUT045,3960.413806915283
DRY23,OUT013,-20714482.46314621
FDA56,OUT017,2165.890369415283
FDB09,OUT013,2324.404041290283
NCO26,OUT027,3045.298572540283
FDQ49,OUT018,3138.351306915283
FDI52,OUT027,3031.386463165283
FDZ44,OUT027,3464.308338165283
FDZ09,OUT018,2340.109119415283
FDY03,OUT049,2015.9352912902832
NCG42,OUT017,3138.464588165283
DRI13,OUT027,5556.253650665283
FDQ32,OUT013,2240.558338165283
FDW16,OUT035,1915.9099006652832
FDU27,OUT046,720.3893928527832
FDR28,OUT010,592.8434944152832
FDQ49,OUT010,371.0466194152832
FDS37,OUT046,1748.2360725402832
FDW26,OUT018,2936.452869415283
FDX12,OUT018,3979.843494415283
NCP06,OUT013,2488.473377227783
FDW45,OUT010,509.8278694152832
NCN30,OUT049,2298.284900665283
FDN24,OUT049,1029.4557991027832
NCL41,OUT027,1073.3708381652832
FDR02,OUT019,80.2946662902832
FDD09,OUT010,678.0192756652832
FDS33,OUT010,220.7067756652832
FDU22,OUT045,2325.601306915283
FDI53,OUT013,2346.067127227783
DRH01,OUT049,2047.9138069152832
FDX32,OUT013,2460.792713165283
NCP30,OUT018,489.2536506652832
FDB60,OUT045,2917.695056915283
FDB14,OUT049,1665.5016975402832
NCP02,OUT035,1109.6091194152832
FDJ10,OUT017,2341.730213165283
FDG34,OUT046,1962.9724006652832
NCB18,OUT017,1777.0212287902832
FDM16,OUT049,1302.7839241027832
FDW25,OUT018,1104.6286506652832
FDB35,OUT010,784.1891975402832
DRN11,OUT013,2880.645252227783
FDF41,OUT019,466.9880256652832
FDH16,OUT045,1086.0798225402832
NCQ50,OUT018,3987.109119415283
DRH23,OUT018,1413.3181037902832
DRJ37,OUT013,1768.9069709777832
DRJ24,OUT027,4523.200916290283
FDY16,OUT035,2798.956775665283
FDQ27,OUT045,1058.6149787902832
FDZ33,OUT045,1932.1325569152832
FDF29,OUT045,2410.796619415283
FDA08,OUT049,2292.159900665283
FDG31,OUT046,819.4684944152832
FDE34,OUT019,317.1364631652832
NCR30,OUT027,2947.601306915283
FDV33,OUT035,4363.593494415283
DRZ24,OUT018,257.6247444152832
NCL54,OUT035,3467.222400665283
FDR12,OUT049,2437.304431915283
NCC54,OUT046,4065.417713165283
DRN59,OUT013,1361.9230842590332
FDX50,OUT019,32.6755256652832
FDV31,OUT027,5000.958728790283
NCA29,OUT027,4389.622791290283
FDW60,OUT049,2907.534900665283
FDX08,OUT017,2829.253650665283
DRD49,OUT013,4335.689197540283
FDD33,OUT046,4011.624744415283
FDW35,OUT013,512.0412483215332
FDJ36,OUT017,1480.4919319152832
FDV51,OUT035,2770.491931915283
FDW36,OUT046,1667.8005256652832
FDH35,OUT046,2257.773181915283
NCS30,OUT027,3734.751697540283
FDN49,OUT017,40.6481819152832
FDL08,OUT018,3674.320056915283
FDI09,OUT013,2973.132556915283
FDP19,OUT018,2092.780994415283
FDU21,OUT010,135.7111701965332
NCP41,OUT045,1214.0212287902832
FDY10,OUT013,1980.5720100402832
FDP12,OUT018,629.8161506652832
NCN26,OUT049,2854.831775665283
FDK44,OUT013,2946.050525665283
FDC28,OUT049,1559.2614631652832
FDJ41,OUT027,6230.855213165283
NCT29,OUT035,2040.4763069152832
NCH42,OUT019,776.9489631652832
FDU60,OUT018,2270.327869415283
FDS02,OUT045,3519.038806915283
FDC51,OUT046,2130.982166290283
FDU03,OUT013,3005.325916290283
FDX39,OUT045,2821.663806915283
NCY05,OUT010,96.5768928527832
NCL06,OUT027,7523.585681915283
FDD32,OUT035,1457.2458381652832
NCN41,OUT045,1523.7224006652832
NCX53,OUT049,1959.8317756652832
FDU57,OUT019,428.9626350402832
FDQ23,OUT046,1921.2653694152832
FDQ52,OUT045,4284.530994415283
FDC14,OUT045,716.7292366027832
FDY09,OUT035,2983.687244415283
FDQ28,OUT045,2514.687244415283
FDV25,OUT046,3618.280994415283
FDJ07,OUT035,2284.796619415283
DRB25,OUT049,1951.0251350402832
FDK52,OUT019,1121.7458381652832
FDY52,OUT027,1836.8884162902832
FDB28,OUT046,2498.003650665283
FDT36,OUT035,62.3464241027832
FDV25,OUT017,4148.116931915283
NCN07,OUT027,3126.859119415283
FDC57,OUT017,3633.640369415283
FDQ03,OUT018,3640.702869415283
FDU23,OUT017,2841.073963165283
NCX41,OUT035,3759.863025665283
NCD06,OUT035,1016.9294319152832
FDW08,OUT045,1617.4665412902832
NCU29,OUT017,2396.773181915283
NCE06,OUT013,2064.424549102783
FDV52,OUT010,-115.8654899597168
FDB02,OUT017,2850.804431915283
NCR18,OUT045,1087.1032600402832
FDK16,OUT049,1362.5427131652832
NCQ29,OUT010,92.8356819152832
FDZ01,OUT019,280.7829475402832
FDW27,OUT035,2365.675525665283
FDD17,OUT018,3494.405994415283
FDW39,OUT013,2788.739978790283
DRH59,OUT045,1110.8122444152832
FDS52,OUT013,1534.9694709777832
FDU40,OUT027,4880.630603790283
NCF54,OUT013,3183.219470977783
FDH46,OUT045,1382.1794319152832
NCP14,OUT049,2439.650135040283
FDH50,OUT049,2839.980213165283
DRF15,OUT010,-121.1779899597168
FDV27,OUT027,2672.739978790283
NCJ06,OUT049,2205.355213165283
FDN02,OUT018,2491.741931915283
FDQ51,OUT049,841.0104866027832
FDQ07,OUT017,3833.366931915283
FDS45,OUT049,1574.7438850402832
NCJ06,OUT045,2899.855213165283
FDD36,OUT035,1637.6130256652832
FDY25,OUT045,3614.116931915283
FDU52,OUT046,2161.952869415283
DRK47,OUT017,3867.812244415283
NCL30,OUT017,2800.050525665283
FDN22,OUT035,4405.530994415283
NCF30,OUT027,3016.622791290283
FDK03,OUT035,5135.070056915283
FDT45,OUT017,773.7263069152832
NCC54,OUT027,5729.558338165283
FDP08,OUT018,2407.820056915283
FDU44,OUT046,2273.370838165283
DRG39,OUT035,1147.3991584777832
FDU32,OUT049,2262.189197540283
FDY27,OUT049,2602.773181915283
NCP54,OUT013,2126.489978790283
NCZ41,OUT049,2831.667713165283
