Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS31,OUT017,2210.4207368935436
FDJ20,OUT017,2167.716540074794
FDV44,OUT027,2216.013689391213
FDG02,OUT049,2216.086447977107
FDA09,OUT013,2209.4270001274035
FDT04,OUT013,2106.630905150135
FDL58,OUT019,2270.2464841448627
FDE52,OUT045,2144.2974429987576
FDW12,OUT035,2184.091296381748
FDL51,OUT017,2235.1264968025293
NCY42,OUT027,2181.546637598692
FDR07,OUT017,2149.141709647578
FDN40,OUT045,2189.8067743380634
FDB35,OUT027,2144.4640601604547
FDA22,OUT017,2199.3497904639166
NCL06,OUT046,2269.7390657668384
FDI35,OUT013,2210.589245778474
NCW42,OUT045,2239.9707634513497
NCX06,OUT049,2209.741026184122
FDC37,OUT027,2157.4248381000916
FDZ14,OUT018,2167.743315234403
DRG49,OUT049,2257.1439724799043
NCG06,OUT045,2265.1590583019843
DRC36,OUT045,2205.0901518566075
FDV21,OUT019,2169.5584964352856
FDB53,OUT046,2186.8523391992526
DRP47,OUT019,2262.3750237713375
FDA14,OUT013,2184.3325638525725
DRC24,OUT035,2189.8067743380634
FDW21,OUT018,2151.925744178225
NCH29,OUT046,2149.551486003333
FDU58,OUT013,2215.992589401304
FDY27,OUT017,2207.948836696382
FDV56,OUT035,2157.9820233508676
FDT59,OUT046,2246.461702416123
FDB23,OUT046,2242.7796814183725
FDR49,OUT045,2112.34638310645
FDB03,OUT010,2254.964998349552
FDN39,OUT045,2199.324907027541
FDX02,OUT027,2241.058358793293
FDQ16,OUT027,2157.1319120332823
FDU35,OUT018,2151.077524583873
NCT29,OUT013,2167.5729146262393
FDZ27,OUT046,2113.726904515202
FDN57,OUT017,2180.868818612504
FDA03,OUT018,2184.648481632524
FDZ36,OUT045,2213.834715260861
NCU05,OUT013,2137.7567371612326
FDT39,OUT018,2188.6694121233686
FDK60,OUT017,2149.4308522679207
FDZ25,OUT017,2201.8695658105967
FDG12,OUT046,2167.549922913097
DRB01,OUT019,2218.0758132326205
NCC43,OUT027,2261.0423775121035
FDX13,OUT019,2259.589097517457
FDM22,OUT049,2117.313175213916
FDJ03,OUT027,2114.2610980528357
FDU14,OUT018,2260.437317111809
FDB33,OUT010,2194.4097735160594
FDP27,OUT046,2217.4209859595744
FDO38,OUT010,2134.509375955613
FDE28,OUT027,2247.5530812045326
FDO27,OUT035,2148.0982060086867
DRL23,OUT027,2156.624493655258
FDS28,OUT046,2119.419390758375
FDX24,OUT013,2146.0398656137463
FDZ02,OUT035,2148.823900144393
FDL46,OUT045,2163.793251606219
FDS60,OUT027,2208.772172854358
NCO06,OUT017,2102.755491831078
FDO16,OUT035,2140.2765125079127
FDC60,OUT049,2142.2602025937263
FDA48,OUT018,2238.9272598124585
FDZ36,OUT027,2214.3440253621184
FDK27,OUT045,2166.5064192742057
FDW23,OUT018,2106.9468229300865
FDM14,OUT018,2158.8302429452197
FDM14,OUT013,2157.447829813234
FDW60,OUT018,2208.0962455914027
FDE21,OUT013,2163.4313503999824
NCM42,OUT035,2158.296049407586
FDY59,OUT010,2147.058485816262
DRI49,OUT049,2137.877370896645
FDT28,OUT019,2188.767054145638
FDQ22,OUT018,2107.5040081808625
FDR60,OUT049,2134.3887422202006
FDC50,OUT019,2147.6137793438047
FDV24,OUT013,2189.155730511484
DRF48,OUT010,2215.774313643622
FDQ47,OUT046,2105.3250340505097
DRN36,OUT049,2149.5533777265664
NCY06,OUT035,2172.269772380039
FDE52,OUT035,2143.8608914833935
NCB54,OUT045,2171.0596515794505
NCF31,OUT035,2189.735907475402
FDJ08,OUT027,2216.789150399671
NCC07,OUT017,2155.898799519551
NCD19,OUT027,2117.8205935919405
FDL46,OUT049,2165.248423324099
FDM20,OUT045,2257.8466749024683
NCI06,OUT010,2210.0090688145556
DRM11,OUT035,2267.3877993050887
NCH07,OUT018,2193.9981054370714
FDS23,OUT013,2172.9264913763177
FDO49,OUT018,2114.429606937766
FDS35,OUT049,2126.203255789957
DRK39,OUT045,2138.7485822041394
DRI39,OUT049,2121.1177216703118
FDV04,OUT017,2193.684079380353
NCN14,OUT035,2211.5332156718623
FDH08,OUT013,2246.8503787819686
FDS20,OUT046,2211.87401688819
FDV40,OUT049,2133.567297785458
FDZ48,OUT010,2159.1423772787048
FDS24,OUT027,2142.4057197655143
FDK44,OUT049,2205.5764702447227
FDS48,OUT045,2188.1849854584866
FDK26,OUT010,2214.7078182915884
FDD23,OUT045,2215.91983081541
NCH54,OUT017,2196.203854727033
NCP14,OUT010,2156.214717299503
FDM60,OUT010,2107.381482722217
FDV24,OUT017,2188.791937582014
FDH08,OUT018,2245.1769313064074
FDS12,OUT027,2171.5708534039413
FDR39,OUT027,2210.1278108267343
FDP12,OUT027,2105.2522754646156
DRF60,OUT027,2250.7468920909346
FDC09,OUT035,2153.451782758765
FDF50,OUT018,2223.1862307886413
FDG28,OUT035,2256.173227426907
NCE19,OUT017,2119.0823729885137
NCM53,OUT010,2157.449721536467
NCN18,OUT049,2159.433411622281
FDF32,OUT035,2223.5978988676293
FDF11,OUT013,2252.9277579445206
DRI59,OUT049,2242.563297383924
NCG54,OUT035,2202.038074695527
FDM44,OUT046,2152.481037705768
FDT57,OUT018,2250.578383206004
FDV24,OUT046,2188.7191789961203
FDI50,OUT019,2244.4742288838434
FDS09,OUT035,2115.9575372415397
NCC31,OUT027,2191.1872957468154
FDQ07,OUT019,2238.0790402181065
FDC22,OUT017,2218.3151889802116
FDZ56,OUT046,2201.9193326833483
FDZ40,OUT019,2117.943119050586
FDS46,OUT027,2164.834863521877
DRD24,OUT045,2181.0143357842917
FDV45,OUT017,2216.331498894398
FDL26,OUT045,2192.060398777543
FDA56,OUT018,2168.2277418992853
FDN27,OUT046,2164.6912380733224
FDM20,OUT049,2256.9735718717407
FDO16,OUT017,2138.9668579618215
FDL03,OUT035,2221.0283566481976
FDE58,OUT046,2163.8411267557376
FDI02,OUT027,2160.3543898025264
NCC55,OUT019,2106.9965898028377
FDR03,OUT018,2228.440273793217
FDB14,OUT017,2146.0877407632643
FDR45,OUT013,2253.9961450197875
NCN07,OUT017,2173.311384295697
FDM51,OUT019,2153.112873265671
FDT52,OUT027,2256.9008132858467
FDL26,OUT046,2190.9690199891334
NCZ42,OUT046,2252.5428650251415
DRI47,OUT019,2184.6503733557574
FDW40,OUT013,2181.42600386328
FDN34,OUT046,2201.8216906610787
FDS01,OUT035,2208.483030234015
NCG55,OUT045,2163.262841515052
FDC11,OUT035,2142.308077743244
FDX35,OUT018,2243.4326169681854
NCB06,OUT046,2195.4035102821995
FDR09,OUT019,2267.80135910731
FDC53,OUT017,2149.2355682233815
FDY45,OUT013,2264.4103724531356
FDA22,OUT010,2201.314272283054
FDE02,OUT035,2148.027339146026
FDW21,OUT045,2152.071261350013
FDV34,OUT046,2132.257643239366
FDS59,OUT049,2158.1256487994224
NCW17,OUT017,2171.7623540020145
NCK54,OUT046,2163.9885356507584
FDG17,OUT019,2256.4163866209647
FDG35,OUT017,2204.630608628101
FDD08,OUT010,2106.2441205075224
NCO07,OUT017,2232.3386788254156
FDJ10,OUT010,2182.228240031347
FDW36,OUT017,2154.4187443652963
FDW21,OUT010,2152.216778521801
FDY19,OUT017,2164.593596051053
DRE03,OUT013,2112.9533352299773
NCC55,OUT049,2106.48727970158
FDH52,OUT010,2124.9931349893686
FDO09,OUT017,2271.289987783754
FDU43,OUT045,2252.929649667754
FDX09,OUT010,2206.059005186372
FDH40,OUT019,2139.1870254427367
FDW58,OUT017,2154.709778708872
FDC47,OUT017,2244.0625608048554
NCR41,OUT035,2147.3955035861227
DRG49,OUT035,2256.7801795504347
FDC52,OUT027,2189.494640004578
FDY13,OUT046,2132.958453938697
FDY35,OUT013,2110.7475859400156
FDI35,OUT017,2210.953038707944
NCU18,OUT049,2181.6212879078194
FDY33,OUT018,2194.0459805865894
FDC15,OUT027,2193.320286450883
FDU01,OUT049,2214.39379223487
NCU42,OUT046,2202.0648498551363
NCV29,OUT018,2207.9737201327575
NCY30,OUT017,2211.778266589153
FDQ46,OUT049,2160.3065146530084
FDG58,OUT027,2190.605227059664
FDK33,OUT017,2233.8666091291893
NCD07,OUT045,2162.851173436064
NCX29,OUT027,2183.7753786017965
NCT42,OUT013,2186.6340634415706
DRN59,OUT035,2112.1051156356257
FDI44,OUT035,2136.2077068675503
FDA45,OUT049,2208.387279934979
FDP31,OUT045,2126.5191735699086
FDY01,OUT046,2162.510372219737
FDT09,OUT018,2175.348624700728
DRH03,OUT027,2147.688429652932
FDA36,OUT018,2214.5393094066576
NCF31,OUT017,2190.3179761625543
FDG14,OUT049,2188.790045858781
FDG28,OUT027,2257.3373648012107
FDU14,OUT049,2260.728351455385
FDY47,OUT019,2174.1136204637637
FDI56,OUT049,2144.4889435968303
DRD01,OUT013,2119.7850754110777
FDM22,OUT046,2118.622829760008
FDH33,OUT013,2109.4398231171576
DRZ24,OUT013,2164.8827386713956
NCQ38,OUT046,2155.266963959648
FDO16,OUT027,2139.839960992549
FDU07,OUT027,2187.286998991383
NCB07,OUT013,2220.228012203364
FDU48,OUT045,2174.8393145994705
NCM43,OUT045,2198.8442638091256
FDR31,OUT010,2183.7753786017965
DRK49,OUT018,2108.6183786824145
NCI30,OUT010,2256.7782878272014
DRD60,OUT017,2210.51648719258
NCG19,OUT046,2249.9503310925675
FDH12,OUT035,2155.1214467878604
FDM32,OUT035,2145.4118135003096
FDM27,OUT035,2192.276782811992
NCU53,OUT027,2199.3267987507743
NCQ18,OUT046,2150.859248826191
FDS10,OUT013,2209.038323761558
FDB33,OUT027,2193.2456361417558
FDI12,OUT013,2141.193707241692
NCW42,OUT013,2239.825246279562
NCC06,OUT018,2172.2965475396477
FDW02,OUT017,2170.2860822942257
NCD43,OUT017,2154.58914497346
FDM57,OUT018,2139.0874916972334
FDA58,OUT017,2251.0647015941195
FDK56,OUT046,2213.446038895015
FDP52,OUT045,2246.9231373678626
FDW20,OUT018,2168.9055608854733
FDS52,OUT049,2151.7553435700615
NCT29,OUT018,2165.899467150678
NCL54,OUT013,2207.2001508475328
FDC05,OUT045,2222.9679550309593
FDF34,OUT035,2221.899567955692
FDP03,OUT027,2169.2444703785673
FDD32,OUT010,2139.2597840286303
FDZ10,OUT045,2171.4732113816717
FDZ40,OUT035,2118.088636222374
FDD51,OUT018,2110.5541936187096
NCY30,OUT019,2209.3772332546523
FDP58,OUT017,2237.280587496506
FDV49,OUT017,2271.0219451533208
FDY24,OUT019,2116.8517402621765
NCO55,OUT017,2156.697252241152
FDR13,OUT017,2163.5768675717704
FDS51,OUT017,2123.828997615065
FDP26,OUT045,2154.9050627534116
NCB54,OUT027,2172.7330990550117
FDF32,OUT017,2222.1427271497496
FDN31,OUT018,2216.3296071711648
DRM48,OUT017,2104.959349397807
FDN20,OUT049,2201.7010569256663
DRL01,OUT046,2248.374525639276
FDV56,OUT049,2156.74512739067
DRH13,OUT027,2157.0859286069976
FDA03,OUT017,2184.648481632524
FDF47,OUT027,2241.5925523309265
FDX32,OUT046,2185.2803171924274
FDX57,OUT049,2148.921542166663
NCA30,OUT045,2217.3731108100565
FDO49,OUT013,2114.575124109554
FDL04,OUT019,2155.21908881013
DRM48,OUT035,2105.8324524285345
FDR16,OUT013,2233.1868984197677
NCC19,OUT018,2218.897257667363
NCE42,OUT045,2250.047973114837
FDY24,OUT017,2118.6707049095257
FDH19,OUT049,2206.376814689557
FDJ46,OUT013,2204.8718760989254
FDN45,OUT010,2242.12674586856
FDY08,OUT035,2180.5547925557858
FDZ37,OUT035,2141.727900779326
NCT30,OUT045,2113.1716109876593
DRY23,OUT018,2109.1985556463333
NCZ30,OUT018,2167.258888569521
FDC44,OUT018,2161.177725960503
FDB45,OUT035,2154.8323041675176
FDY04,OUT013,2197.46185067714
FDM27,OUT046,2194.314023217023
FDZ43,OUT017,2254.2355207673786
FDT39,OUT019,2188.3783777797926
NCC06,OUT019,2170.9141344076625
FDL15,OUT027,2190.438609897966
FDL57,OUT017,2266.0800364822303
FDU08,OUT046,2150.520339333097
FDK40,OUT017,2270.8534362683904
FDQ12,OUT010,2245.3952070640894
FDS48,OUT017,2188.694295559744
FDP09,OUT045,2233.0183895348373
FDW21,OUT049,2150.7616068039215
FDY25,OUT035,2210.468612043062
DRE13,OUT017,2140.9275563344922
FDV43,OUT019,2109.7787326102516
FDD22,OUT045,2160.0154803094324
FDM46,OUT019,2146.1604993491583
NCO30,OUT010,2213.2794217333176
FDM25,OUT046,2205.138027006126
NCN41,OUT049,2168.1052164406397
FDU24,OUT045,2146.5970508645223
FDZ50,OUT046,2212.40631870259
FDP45,OUT013,2261.6723213487735
NCM54,OUT045,2170.5024663286745
FDW10,OUT019,2206.2772809440535
FDP20,OUT017,2171.7642457252477
FDK32,OUT046,2188.619645250617
FDN52,OUT049,2142.5282452241595
FDM58,OUT045,2159.5061702081744
FDZ46,OUT027,2159.337661323244
NCA18,OUT018,2163.9406605012405
FDD35,OUT046,2167.3565305917905
NCK31,OUT035,2114.6957578449665
FDI40,OUT027,2151.852985592331
FDT50,OUT019,2149.844412070142
NCT06,OUT046,2198.599212891834
FDT31,OUT035,2215.408628990919
FDT45,OUT049,2117.3361669270585
FDT13,OUT045,2214.851443740143
FDO50,OUT045,2144.9006116758183
NCU18,OUT010,2181.1847363924558
NCR54,OUT049,2220.664563718728
NCO18,OUT018,2208.410271648121
FDU09,OUT045,2119.664441675666
FDT13,OUT018,2215.1424780837187
FDE09,OUT046,2160.3562815257596
NCK53,OUT019,2152.2665453945524
FDG45,OUT049,2233.891492565565
DRH15,OUT035,2111.4770635221885
FDO21,OUT019,2241.713186066339
FDD14,OUT027,2212.7452281956844
FDC09,OUT046,2153.451782758765
FDH45,OUT027,2110.194184135706
FDV32,OUT046,2126.0347469050266
FDG12,OUT035,2165.3671653362776
FDS32,OUT013,2180.7003097275733
NCL55,OUT018,2261.4770373042343
DRE01,OUT035,2255.9089682429403
DRE15,OUT049,2134.7295434365283
NCL42,OUT045,2258.4287435896204
FDP31,OUT013,2125.282277609711
FDN33,OUT018,2146.7655597494527
FDZ59,OUT046,2198.6470880413526
FDE45,OUT010,2208.433263361264
FDJ07,OUT013,2164.8616386814865
FDQ45,OUT018,2212.915628803848
FDM33,OUT027,2238.1766822403765
FDO15,OUT010,2133.78557354314
FDM46,OUT013,2146.0149821773707
FDR03,OUT045,2228.367515207323
FDY49,OUT018,2199.788233702514
FDQ60,OUT045,2165.1488895785956
FDW10,OUT049,2206.8593496312055
FDO51,OUT049,2111.16303746547
FDJ40,OUT018,2157.859497892222
FDS20,OUT018,2211.291948201038
FDU45,OUT013,2160.5228986874567
FDV02,OUT035,2201.965316109633
FDN09,OUT046,2254.986098339461
NCM55,OUT027,2214.5393094066576
FDN23,OUT018,2183.94577920996
FDY31,OUT010,2184.3076804161965
FDW03,OUT010,2156.214717299503
FDD14,OUT046,2212.1631595085323
FDV23,OUT017,2170.1654485588133
DRI03,OUT045,2206.543431851254
FDN13,OUT035,2150.9798825616035
FDF45,OUT027,2122.207208735488
FDU46,OUT035,2142.3348529028535
FDB57,OUT049,2240.50306526575
FDV12,OUT049,2151.200050042519
FDQ58,OUT013,2188.6675204001353
NCA18,OUT017,2163.067557470513
FDH52,OUT049,2123.319687513807
FDM24,OUT018,2187.941826264429
NCP43,OUT027,2210.518378915813
NCO18,OUT019,2207.10061710203
FDM32,OUT017,2145.0480205708395
NCL07,OUT017,2106.314987370183
FDK03,OUT013,2262.955200735256
FDP59,OUT017,2153.110981542438
FDQ24,OUT049,2261.090252661622
FDQ16,OUT018,2158.441566579374
FDU44,OUT013,2195.595010880272
FDH28,OUT010,2106.826189194674
FDV28,OUT019,2104.6472150643212
FDM22,OUT045,2117.8952439010677
FDR56,OUT046,2221.367266141292
FDV39,OUT049,2221.924451392068
FDU37,OUT019,2137.2723104963507
FDQ11,OUT010,2265.3294589101483
FDX02,OUT045,2241.349393136869
NCS42,OUT018,2146.0896324864975
FDY57,OUT027,2147.588895907429
FDB21,OUT049,2254.6969557191183
FDE28,OUT017,2245.9523923148654
FDQ55,OUT017,2161.127959087751
FDA48,OUT049,2240.673465873914
FDZ19,OUT045,2205.5745785214895
NCC43,OUT045,2262.352032058195
NCV18,OUT046,2138.3120306887754
NCA42,OUT018,2194.434656952435
FDY45,OUT046,2265.210716897969
NCC30,OUT045,2208.8219397271096
FDM57,OUT013,2140.8336977586887
FDL09,OUT010,2200.0524928864806
FDB09,OUT027,2169.5106212857677
FDT44,OUT035,2165.175664738205
NCT06,OUT027,2198.2354199623646
FDX26,OUT049,2212.0922926458716
FDK32,OUT013,2190.0748169684966
DRA12,OUT046,2182.6877832598534
FDO46,OUT010,2215.408628990919
FDE52,OUT013,2141.750892492468
NCH42,OUT045,2246.195551508923
FDV08,OUT035,2109.296197668603
FDB47,OUT018,2231.9786693424126
FDC28,OUT010,2159.121277288795
FDD22,OUT046,2161.4706520273116
FDS07,OUT027,2162.560139092488
DRI13,OUT045,2236.5548933607997
FDG32,OUT018,2240.939616781114
FDU14,OUT017,2260.801110041279
FDD28,OUT019,2121.4796228765485
NCP41,OUT017,2158.4185748662317
FDS08,OUT049,2206.059005186372
FDX47,OUT045,2193.320286450883
FDC53,OUT019,2151.7821187296704
FDQ19,OUT035,2254.1627621814846
FDL14,OUT045,2191.4055715044974
FDM33,OUT019,2239.6318539582558
FDA51,OUT045,2161.104967374609
FDZ27,OUT018,2114.090697444672
FDT04,OUT046,2108.74090414106
DRC13,OUT049,2169.4876295726253
FDR16,OUT027,2234.933104481223
FDQ03,OUT027,2250.578383206004
FDE38,OUT035,2200.7819704686535
DRH23,OUT027,2120.221626926442
FDT11,OUT019,2215.3128786918824
FDD09,OUT035,2209.4499918405463
FDR40,OUT045,2138.3388058483847
FDX07,OUT017,2212.212926381284
FDR07,OUT035,2149.287226819366
FDA51,OUT017,2161.8325532335484
FDT59,OUT019,2246.243426658441
FDF20,OUT017,2220.639680282352
FDR13,OUT045,2162.267213025679
FDY26,OUT049,2231.6608598392277
FDW04,OUT017,2173.167758847142
FDK52,OUT017,2243.798301620888
FDN60,OUT049,2193.05224382045
FDM09,OUT019,2203.0337031849003
FDP46,OUT049,2142.6469872363386
FDB50,OUT019,2136.3283406029623
NCQ29,OUT049,2267.0240063756187
FDP16,OUT027,2257.239722778941
FDX33,OUT018,2195.9606955329755
FDP07,OUT010,2220.8828394764096
FDN22,OUT046,2261.4540455910915
FDF39,OUT049,2269.107230206935
FDS21,OUT017,2122.8831359984433
NCM42,OUT013,2156.6953605179187
FDK50,OUT019,2197.657134721679
DRF13,OUT027,2185.6192266855214
FDH35,OUT018,2197.9941524915403
FDP60,OUT018,2151.1005162970155
DRJ49,OUT027,2173.4109180412
NCT42,OUT019,2186.6340634415706
FDE38,OUT049,2200.7092118827595
FDI04,OUT049,2223.2341059381592
NCH54,OUT045,2193.58454563485
FDT56,OUT049,2121.577264898818
DRD15,OUT018,2247.7694652389814
FDV58,OUT013,2219.743585538482
FDP21,OUT049,2214.826560303767
FDH05,OUT013,2248.085383018933
FDR10,OUT027,2196.2498381533183
NCP06,OUT045,2187.432516163171
FDF33,OUT049,2156.1630587035183
DRK37,OUT013,2215.747538484013
DRH49,OUT045,2140.0103616007127
FDT58,OUT013,2200.5618029877382
FDD41,OUT018,2154.6140284098356
FDP40,OUT018,2158.9968601069168
FDM51,OUT027,2152.676321750307
FDO45,OUT010,2141.5575001711622
FDW33,OUT010,2156.2128255762696
FDY24,OUT045,2118.088636222374
FDB10,OUT010,2251.5491282590015
FDM40,OUT035,2181.8146802291258
NCI06,OUT017,2210.3001031581316
FDW12,OUT019,2183.1454347651265
FDX48,OUT027,2191.382579791355
NCW05,OUT027,2156.624493655258
FDX27,OUT017,2147.9296971237563
DRM37,OUT045,2222.9679550309593
FDA38,OUT045,2254.455688248294
FDR36,OUT046,2107.841025950723
FDZ45,OUT046,2223.3547396735717
FDG05,OUT017,2193.9999971603047
FDK28,OUT013,2266.832505777546
FDV47,OUT045,2141.099848665889
FDN21,OUT045,2195.499260581236
FDP20,OUT027,2171.2549356239897
FDI35,OUT045,2210.953038707944
DRY23,OUT013,2110.2171758488485
FDA56,OUT017,2168.0094661416033
FDB09,OUT013,2168.346483911464
NCO26,OUT027,2164.0861776730285
FDQ49,OUT018,2192.617584028319
FDI52,OUT027,2167.7663069475457
FDZ44,OUT027,2164.181927972065
FDZ09,OUT018,2198.310070271492
FDY03,OUT049,2161.0092170755725
NCG42,OUT017,2173.240517433036
DRI13,OUT027,2237.3552378056334
FDQ32,OUT013,2170.1175734092953
FDW16,OUT035,2144.9006116758183
FDU27,OUT046,2112.9284517936017
FDR28,OUT010,2197.170816333564
FDQ49,OUT010,2193.7817214026227
FDS37,OUT046,2163.213074642301
FDW26,OUT018,2239.120652133765
FDX12,OUT018,2254.1397704683422
NCP06,OUT013,2188.3783777797926
FDW45,OUT010,2184.3804390020905
NCN30,OUT049,2147.491253885159
FDN24,OUT049,2117.3361669270585
NCL41,OUT027,2102.5850912229143
FDR02,OUT019,2158.3669162702467
FDD09,OUT010,2210.323094871274
FDS33,OUT010,2141.678133906574
FDU22,OUT045,2165.732849988981
FDI53,OUT013,2196.954432299115
DRH01,OUT049,2206.5950904472384
FDX32,OUT013,2182.733766686138
NCP30,OUT018,2107.6495253526505
FDB60,OUT045,2221.248524129113
FDB14,OUT049,2146.6698094504163
NCP02,OUT035,2120.945429338915
FDJ10,OUT017,2180.8458268993613
FDG34,OUT046,2159.121277288795
NCB18,OUT017,2142.623995523196
FDM16,OUT049,2132.7171864678726
FDW25,OUT018,2139.91082785521
FDB35,OUT010,2145.1188874335003
DRN11,OUT013,2182.9271590074445
FDF41,OUT019,2259.3248383334903
FDH16,OUT045,2142.86526299402
NCQ50,OUT018,2233.3324155915557
DRH23,OUT018,2120.294385512336
DRJ37,OUT013,2189.2265973741446
DRJ24,OUT027,2213.1568962746724
FDY16,OUT035,2212.1631595085323
FDQ27,OUT045,2155.245863969739
FDZ33,OUT045,2186.82934748611
FDF29,OUT045,2174.2591376355517
FDA08,OUT049,2197.412083804388
FDG31,OUT046,2126.130497204063
FDE34,OUT019,2212.1171760822476
NCR30,OUT027,2132.3782769747786
FDV33,OUT035,2266.5165879975943
DRZ24,OUT018,2166.1923932174873
NCL54,OUT035,2204.9446346848194
FDR12,OUT049,2204.4869831795463
NCC54,OUT046,2254.721839155494
DRN59,OUT013,2112.1051156356257
FDX50,OUT019,2158.9738683937744
FDV31,OUT027,2208.532797106767
NCA29,OUT027,2204.4391080300284
FDW60,OUT049,2207.368659732463
FDX08,OUT017,2211.439357096059
DRD49,OUT013,2250.7468920909346
FDD33,OUT046,2246.969120794148
FDW35,OUT013,2109.441714840391
FDJ36,OUT017,2153.597299930553
FDV51,OUT035,2199.763350266138
FDW36,OUT046,2156.1649504267516
FDH35,OUT046,2198.940014108162
NCS30,OUT027,2173.9929867283518
FDN49,OUT017,2106.533263127865
FDL08,OUT018,2257.7011577306803
FDI09,OUT013,2253.38919289626
FDP19,OUT018,2172.901607939942
FDU21,OUT010,2102.755491831078
NCP41,OUT045,2157.036161734246
FDY10,OUT013,2160.643532422869
FDP12,OUT018,2105.1067582928276
NCN26,OUT049,2163.163307769549
FDK44,OUT013,2205.6492288306167
FDC28,OUT049,2158.10265708628
FDJ41,OUT027,2270.248375868096
NCT29,OUT035,2168.591534828755
NCH42,OUT019,2244.8858969628313
FDU60,OUT018,2200.293760357305
FDS02,OUT045,2219.2591588736
FDC51,OUT046,2168.2507336124277
FDU03,OUT013,2211.582982544614
FDX39,OUT045,2232.777122064013
NCY05,OUT010,2105.3977926364037
NCL06,OUT027,2267.847342533595
FDD32,OUT035,2136.9315092800234
NCN41,OUT045,2168.0324578547456
NCX53,OUT049,2181.6691630573378
FDU57,OUT019,2187.7484339431226
FDQ23,OUT046,2154.397644375387
FDQ52,OUT045,2259.9050152974087
FDC14,OUT045,2107.913784536617
FDY09,OUT035,2207.345668019321
FDQ28,OUT045,2192.5467171656583
FDV25,OUT046,2239.534211935986
FDJ07,OUT035,2163.260949791819
DRB25,OUT049,2155.896907796318
FDK52,OUT019,2242.7069228324785
FDY52,OUT027,2124.654225496274
FDB28,OUT046,2222.6520372510076
FDT36,OUT035,2104.9612411210396
FDV25,OUT017,2240.33455638082
NCN07,OUT027,2173.602418639273
FDC57,OUT017,2219.3338091827272
FDQ03,OUT018,2250.942176135474
FDU23,OUT017,2200.2975438037715
NCX41,OUT035,2233.407065900683
NCD06,OUT035,2112.6871843227773
FDW08,OUT045,2156.3583427480576
NCU29,OUT017,2184.2598052666785
NCE06,OUT013,2195.83817007433
FDV52,OUT010,2164.520837465159
FDB02,OUT017,2207.223142560675
NCR18,OUT045,2109.926141505273
FDK16,OUT049,2147.3955035861227
NCQ29,OUT010,2266.9512477897247
FDZ01,OUT019,2154.008968009541
FDW27,OUT035,2192.9583852446467
FDD17,OUT018,2251.790395729826
FDW39,OUT013,2207.223142560675
DRH59,OUT045,2131.554940816802
FDS52,OUT013,2152.701205186683
FDU40,OUT027,2220.764097464231
NCF54,OUT013,2205.0441684303228
FDH46,OUT045,2153.524541344659
NCP14,OUT049,2154.104718308578
FDH50,OUT049,2213.472814054624
DRF15,OUT010,2190.4137264615906
FDV27,OUT027,2142.3329611796203
NCJ06,OUT049,2166.144518067969
FDN02,OUT018,2228.1971145991592
FDQ51,OUT049,2112.1529907851436
FDQ07,OUT017,2240.771107896184
FDS45,OUT049,2155.21908881013
NCJ06,OUT045,2166.8721039269085
FDD36,OUT035,2163.9866439275256
FDY25,OUT045,2211.5599908314716
FDU52,OUT046,2191.4534466540154
DRK47,OUT017,2243.9170436330674
NCL30,OUT017,2172.1510303678597
FDN22,OUT035,2261.9633556923495
