Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCM55,OUT027,4430.533951492811
FDN23,OUT018,1997.3816508217542
FDY31,OUT010,565.8042214490229
FDW03,OUT010,-197.06499363361013
FDD14,OUT046,2937.3698488020623
FDV23,OUT017,2138.973910925819
DRI03,OUT045,2866.303482982436
FDN13,OUT035,1696.7758141735553
FDF45,OUT027,2486.785086133826
FDU46,OUT035,1645.8857960032442
FDB57,OUT049,3755.1187557444982
FDV12,OUT049,1804.3491783508803
FDQ58,OUT013,2499.3759190094015
NCA18,OUT017,1928.2847630063416
FDH52,OUT049,1058.0195723983625
FDM24,OUT018,2061.3361651385626
NCP43,OUT027,4315.919652746475
NCO18,OUT019,967.2970398788596
FDM32,OUT017,1527.836148459462
NCL07,OUT017,839.6563993591626
FDK03,OUT013,4044.5830746455977
FDP59,OUT017,1766.4231107177034
FDQ24,OUT049,4127.17977562458
FDQ16,OUT018,1515.0504771670307
FDU44,OUT013,2692.3023093663
FDH28,OUT010,-1353.184111022344
FDV28,OUT019,-1298.9737401696084
FDM22,OUT045,775.5979028854451
FDR56,OUT046,3203.1831556622483
FDV39,OUT049,3277.979762724684
FDU37,OUT019,-520.3519917075263
FDQ11,OUT010,2261.7513330525167
FDX02,OUT045,3414.7309965933314
NCS42,OUT018,1123.9371768239741
FDY57,OUT027,3131.54929737941
FDB21,OUT049,3968.2541695691425
FDE28,OUT017,3853.382114791644
FDQ55,OUT017,2063.819514468522
FDA48,OUT049,3577.3491670574513
FDZ19,OUT045,2788.9775838714054
NCC43,OUT045,3741.5355146300817
NCV18,OUT046,1392.180572074394
NCA42,OUT018,2226.4037407478772
FDY45,OUT046,4185.581552024514
NCC30,OUT045,2619.578211953008
FDM57,OUT013,1357.6494394053384
FDL09,OUT010,652.1436446636421
FDB09,OUT027,3528.3602999854375
FDT44,OUT035,1961.3052869452554
NCT06,OUT027,3947.40497761393
FDX26,OUT049,2945.8921312991233
FDK32,OUT013,2589.123269327554
DRA12,OUT046,2198.6619389572816
FDO46,OUT010,1066.4725037003986
FDE52,OUT013,1547.3711153019563
NCH42,OUT045,3279.125886761133
FDV08,OUT035,925.0113508856789
FDB47,OUT018,3100.8166240694536
FDC28,OUT010,-162.48077832763096
FDD22,OUT046,1841.672367826337
FDS07,OUT027,3314.7466251869155
DRI13,OUT045,3539.112678940318
FDG32,OUT018,3193.9139973783417
FDU14,OUT017,4027.9288243323854
FDD28,OUT019,-924.2053503248881
NCP41,OUT017,1896.9033485033256
FDS08,OUT049,2905.486034651061
FDX47,OUT045,2508.041221969164
FDC53,OUT019,-278.83703968810545
FDQ19,OUT035,4092.199127493426
FDL14,OUT045,2387.8319101806687
FDM33,OUT019,1478.6370754515297
FDA51,OUT045,1668.3111596455742
FDZ27,OUT018,555.4351305578286
FDT04,OUT046,551.171905323886
DRC13,OUT049,1893.5132927648233
FDR16,OUT027,4883.035490755319
FDQ03,OUT027,5283.873011229012
FDE38,OUT035,2963.15568624093
DRH23,OUT027,2254.6951607578612
FDT11,OUT019,1036.1417488209129
FDD09,OUT035,3072.3777052936293
FDR40,OUT045,1330.3872958144184
FDX07,OUT017,3118.4097193446864
FDR07,OUT035,1768.9436865477392
FDA51,OUT017,1858.4830503767075
FDT59,OUT019,1659.8378837448276
FDF20,OUT017,3196.771575920817
FDR13,OUT045,1887.5193103437268
FDY26,OUT049,3547.951374317816
FDW04,OUT017,2129.6433411099997
FDK52,OUT017,3698.7195491827915
FDN60,OUT049,2513.549958068085
FDM09,OUT019,742.240398973918
FDP46,OUT049,1472.2720697169584
FDB50,OUT019,-590.3447792804893
NCQ29,OUT049,4188.988685952035
FDP16,OUT027,5263.589457005488
FDX33,OUT018,2323.0259296434606
FDP07,OUT010,1203.462728810362
FDN22,OUT046,3905.9249557954927
FDF39,OUT049,4187.425009742678
FDS21,OUT017,1161.396229397793
NCM42,OUT013,1849.780741603688
FDK50,OUT019,779.0424869187159
DRF13,OUT027,3805.83365781915
FDH35,OUT018,2249.5909043822453
FDP60,OUT018,1294.248572378295
DRJ49,OUT027,3474.3150791021553
NCT42,OUT019,359.45624019375487
FDE38,OUT049,2913.3786343918337
FDI04,OUT049,3377.211592808919
NCH54,OUT045,2143.6265706933436
FDT56,OUT049,1021.6817644690809
DRD15,OUT018,3322.5761724071585
FDV58,OUT013,3155.0160727901343
FDP21,OUT049,3075.803677395712
FDH05,OUT013,3635.6909593400514
FDR10,OUT027,4063.4302135061444
NCP06,OUT045,2364.2160633090825
FDF33,OUT049,1986.2481063860823
DRK37,OUT013,3091.494916095776
DRH49,OUT045,1302.8889975347847
FDT58,OUT013,2576.2627867181072
FDD41,OUT018,1443.9093695223632
FDP40,OUT018,1481.6694045305417
FDM51,OUT027,3060.2014710297994
FDO45,OUT010,-525.3840396678019
FDW33,OUT010,-299.026693506494
FDY24,OUT045,1025.99777348608
FDB10,OUT010,1878.6044713490674
FDM40,OUT035,2250.17258167569
NCI06,OUT017,2731.5344874685798
FDW12,OUT019,378.87401677670755
FDX48,OUT027,3983.860975578924
NCW05,OUT027,2989.8824210431762
FDX27,OUT017,1619.1919760258197
DRM37,OUT045,3357.7047654964026
FDA38,OUT045,3663.956910852705
FDR36,OUT046,739.1909391388388
FDZ45,OUT046,3216.427060273357
FDG05,OUT017,2585.4043480442665
FDK28,OUT013,4120.738581766717
FDV47,OUT045,1360.5971501338245
FDN21,OUT045,2398.6928055312746
FDP20,OUT027,3478.877162511753
FDI35,OUT045,2941.988469762625
DRY23,OUT013,596.3495590073785
FDA56,OUT017,2090.4551512281596
FDB09,OUT013,2088.5211199880096
NCO26,OUT027,3374.4577879492554
FDQ49,OUT018,2376.0028576657846
FDI52,OUT027,3486.5645865266015
FDZ44,OUT027,3441.069235847728
FDZ09,OUT018,2392.81897930817
FDY03,OUT049,2099.486926275602
NCG42,OUT017,2109.813140740257
DRI13,OUT027,5074.226115121629
FDQ32,OUT013,2174.4189478178037
FDW16,OUT035,1572.3095154650405
FDU27,OUT046,840.1279639989802
FDR28,OUT010,742.0011886367176
FDQ49,OUT010,764.3239562680217
FDS37,OUT046,1898.1642949430047
FDW26,OUT018,3106.6283990380552
FDX12,OUT018,3606.937152880959
NCP06,OUT013,2487.1948229967043
FDW45,OUT010,338.07768424841447
NCN30,OUT049,1657.3085301699148
FDN24,OUT049,887.5437386809781
NCL41,OUT027,2134.482423610433
FDR02,OUT019,-155.64076792456314
FDD09,OUT010,1037.2615613012322
FDS33,OUT010,-442.3701035926488
FDU22,OUT045,1860.2692224481975
FDI53,OUT013,2729.232568175518
DRH01,OUT049,2862.0037351989727
FDX32,OUT013,2389.969544677061
NCP30,OUT018,453.01718823239116
FDB60,OUT045,3098.899941583351
FDB14,OUT049,1717.8823354610213
NCP02,OUT035,1151.2097749136974
FDJ10,OUT017,2301.402915528743
FDG34,OUT046,1786.2684180009846
NCB18,OUT017,1486.6105305436581
FDM16,OUT049,1237.1086896130414
FDW25,OUT018,1051.27478975575
FDB35,OUT010,-344.7567517494206
DRN11,OUT013,2190.5249506965433
FDF41,OUT019,1909.9839564520985
FDH16,OUT045,1247.4453208875975
NCQ50,OUT018,3147.2042001710456
DRH23,OUT018,530.9712679690333
DRJ37,OUT013,2381.332725836054
DRJ24,OUT027,4292.992115418417
FDY16,OUT035,3196.581576015128
FDQ27,OUT045,1734.6415923559925
FDZ33,OUT045,2350.8027353567977
FDF29,OUT045,2023.2124205454138
FDA08,OUT049,2744.3004838621355
FDG31,OUT046,1052.259914914153
FDE34,OUT019,1156.2413574058708
NCR30,OUT027,2671.4130845213945
FDV33,OUT035,4301.697691890136
DRZ24,OUT018,1585.872434094967
NCL54,OUT035,3035.0303098746936
FDR12,OUT049,2933.7109284046364
NCC54,OUT046,3621.860320838584
DRN59,OUT013,729.3296159828326
FDX50,OUT019,-191.7544126847505
FDV31,OUT027,4328.710163118961
NCA29,OUT027,4167.762800537169
FDW60,OUT049,2896.1321804312856
FDX08,OUT017,3054.7128354912024
DRD49,OUT013,3687.148294354951
FDD33,OUT046,3702.5134035925257
FDW35,OUT013,696.6049293077249
FDJ36,OUT017,1728.685979328705
FDV51,OUT035,2845.2519905128565
FDW36,OUT046,1647.2924954633477
FDH35,OUT046,2546.2712799340497
NCS30,OUT027,3438.975068597952
FDN49,OUT017,759.5396866620024
FDL08,OUT018,3552.1132561553586
FDI09,OUT013,4173.982313677654
FDP19,OUT018,1747.5077285938828
FDU21,OUT010,-1287.2672457243355
NCP41,OUT045,1692.5488595087363
FDY10,OUT013,1973.6717444443957
FDP12,OUT018,357.3141672118809
NCN26,OUT049,1987.4422339662801
FDK44,OUT013,2853.355657644357
FDC28,OUT049,1828.5302000764786
FDJ41,OUT027,5525.1646741294635
NCT29,OUT035,1974.0112719119552
NCH42,OUT019,1423.8473010961554
FDU60,OUT018,2459.143322704864
FDS02,OUT045,2944.6868854982695
FDC51,OUT046,1972.2413769619925
FDU03,OUT013,3009.0869688832518
FDX39,OUT045,3357.4064943292683
NCY05,OUT010,-1189.467874247331
NCL06,OUT027,5688.256400279198
FDD32,OUT035,1574.4367168737517
NCN41,OUT045,1891.420392808157
NCX53,OUT049,2314.5314887976356
FDU57,OUT019,537.10148453601
FDQ23,OUT046,1739.6529298688943
FDQ52,OUT045,3866.502890139178
FDC14,OUT045,694.1294725718517
FDY09,OUT035,3092.006817339242
FDQ28,OUT045,2489.1551598966125
FDV25,OUT046,3558.2213061462917
FDJ07,OUT035,1974.446079841664
DRB25,OUT049,1563.0813143565483
FDK52,OUT019,1660.1331932313337
FDY52,OUT027,2608.2448138533055
FDB28,OUT046,3108.8714312851557
FDT36,OUT035,643.0846601870091
FDV25,OUT017,3679.9527697059684
NCN07,OUT027,3499.8123846374156
FDC57,OUT017,3252.5843448814358
FDQ03,OUT018,3567.4251732307657
FDU23,OUT017,2806.71635153333
NCX41,OUT035,3468.486427896147
NCD06,OUT035,819.0844689715266
FDW08,OUT045,1578.3407569686665
NCU29,OUT017,2640.239291025746
NCE06,OUT013,2571.856450993552
FDV52,OUT010,-6.547715191131033
FDB02,OUT017,3042.5289807650406
NCR18,OUT045,689.1174628853234
FDK16,OUT049,1651.1019371553698
NCQ29,OUT010,2164.0182049583104
FDZ01,OUT019,-64.57539988694066
FDW27,OUT035,2603.098695660931
FDD17,OUT018,3495.1430715541637
FDW39,OUT013,2832.9984879028125
DRH59,OUT045,1013.200623913576
FDS52,OUT013,1660.462036361857
FDU40,OUT027,4550.9696917524725
NCF54,OUT013,2629.2930672322777
FDH46,OUT045,1547.1516762229808
NCP14,OUT049,1791.7099802261896
FDH50,OUT049,3042.476841315321
DRF15,OUT010,521.4109079481839
FDV27,OUT027,2962.9220472437482
NCJ06,OUT049,2007.255439549303
FDN02,OUT018,2923.2511435346187
FDQ51,OUT049,990.5736473448908
FDQ07,OUT017,3744.177738326426
FDS45,OUT049,1838.440833684061
NCJ06,OUT045,1856.2800687243152
FDD36,OUT035,2073.537543327755
FDY25,OUT045,2994.544757074347
FDU52,OUT046,2465.616220720188
DRK47,OUT017,3658.6399936024827
NCL30,OUT017,2305.639915527954
