Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCH54,OUT017,1816.8704145266965
NCP14,OUT010,-8836.754145543615
FDM60,OUT010,-5468.41525656532
FDV24,OUT017,1161.8076067688817
FDH08,OUT018,1560.094503759552
FDS12,OUT027,5349.239512375469
FDR39,OUT027,10618.328910538607
FDP12,OUT027,-610.9400169922446
DRF60,OUT027,9001.138481858332
FDC09,OUT035,1669.156944412418
FDF50,OUT018,2262.1314465714677
FDG28,OUT035,5381.9073874360765
NCE19,OUT017,473.0385783526581
NCM53,OUT010,95473.99456625446
NCN18,OUT049,16393.179433195706
FDF32,OUT035,-275.53392311613425
FDF11,OUT013,3148.1511610095913
DRI59,OUT049,-768746.0866641995
NCG54,OUT035,35033.60645305904
FDM44,OUT046,2463.9284831680416
FDT57,OUT018,1806.4788308519928
FDV24,OUT046,51277.375139568845
FDI50,OUT019,-17518.210431126266
FDS09,OUT035,-36.15110784719582
NCC31,OUT027,-13596.153293616459
FDQ07,OUT019,-2172.7933259316196
FDC22,OUT017,3634.2749366037315
FDZ56,OUT046,725.9490928486048
FDZ40,OUT019,2846.1948175715806
FDS46,OUT027,4382.518187536072
DRD24,OUT045,594.4278853015567
FDV45,OUT017,2894.8367494222766
FDL26,OUT045,790.4255560111778
FDA56,OUT018,2709.6610109395406
FDN27,OUT046,-1141.315543881472
FDM20,OUT049,5802.491503226949
FDO16,OUT017,2820.530995769339
FDL03,OUT035,3696.8784652125614
FDE58,OUT046,4954.601133126678
FDI02,OUT027,3496.840138433181
NCC55,OUT019,395807.9901741316
FDR03,OUT018,2231.153695003275
FDB14,OUT017,1959.910604293138
FDR45,OUT013,5015.917803263204
NCN07,OUT017,5445.708745793352
FDM51,OUT019,-119580.63100041132
FDT52,OUT027,5327.51518433835
FDL26,OUT046,308.07919217288145
NCZ42,OUT046,36439.92771964884
DRI47,OUT019,-1093471.3662741052
FDW40,OUT013,1713.652431718685
FDN34,OUT046,5347.208167781966
FDS01,OUT035,2988.6886348023836
NCG55,OUT045,4743.450223473395
FDC11,OUT035,-848.4461001476448
FDX35,OUT018,5073.497951002355
NCB06,OUT046,123255.92203650964
FDR09,OUT019,2030.59936492439
FDC53,OUT017,1355.755677315523
FDY45,OUT013,4288.4213755253295
FDA22,OUT010,52501.74808969235
FDE02,OUT035,200.8098313312512
FDW21,OUT045,1371.7047414690314
FDV34,OUT046,1431.3348470351484
FDS59,OUT049,492.5247650415695
NCW17,OUT017,53017.1483962677
NCK54,OUT046,-7208.6986375192355
FDG17,OUT019,-6899.500376133568
FDG35,OUT017,-47963.49742263355
FDD08,OUT010,-2215.997669696546
NCO07,OUT017,1867.6390658518358
FDJ10,OUT010,1061.3950064236124
FDW36,OUT017,1261.6028394193563
FDW21,OUT010,-519.2793342993245
FDY19,OUT017,1133.6037015471666
DRE03,OUT013,89387.3042982264
NCC55,OUT049,2863.639965461014
FDH52,OUT010,6159.44684568292
FDO09,OUT017,5286.2570102860045
FDU43,OUT045,22.60105590094463
FDX09,OUT010,-47.64058127507451
FDH40,OUT019,152.25265903692343
FDW58,OUT017,1964.3875391091278
FDC47,OUT017,4099.6421948885545
NCR41,OUT035,-7972.729317640857
DRG49,OUT035,25702.489678687794
FDC52,OUT027,3297.0021767459402
FDY13,OUT046,2128.9998656160024
FDY35,OUT013,1602.9426430535095
FDI35,OUT017,11834.63900325817
NCU18,OUT049,-2395.673828427767
FDY33,OUT018,2690.4222291839833
FDC15,OUT027,5479.933840270067
FDU01,OUT049,975.8744022933824
NCU42,OUT046,2619.4030293656106
NCV29,OUT018,6087.580136849923
NCY30,OUT017,1275.0721043962112
FDQ46,OUT049,2939.811468845146
FDG58,OUT027,5460.514686870534
FDK33,OUT017,2903.662122294336
NCD07,OUT045,-19424.738496792357
NCX29,OUT027,3853.83666967685
NCT42,OUT013,-91793.39789530341
DRN59,OUT035,166809.2824708481
FDI44,OUT035,3034.5141518928867
FDA45,OUT049,-200.63938504303223
FDP31,OUT045,497.72716467585997
FDY01,OUT046,4216.402546269615
FDT09,OUT018,1646.3385380416003
DRH03,OUT027,-36357.61388589008
FDA36,OUT018,1507.1468854050909
NCF31,OUT017,1952.214253315964
FDG14,OUT049,1871.189898336219
FDG28,OUT027,7094.679733156372
FDU14,OUT049,3508.9844341812714
FDY47,OUT019,-1890.3150654955243
FDI56,OUT049,-253.45997071903548
DRD01,OUT013,72504.26532968102
FDM22,OUT046,3154.4543147064105
FDH33,OUT013,317.12952841832885
DRZ24,OUT013,144175.45375292553
NCQ38,OUT046,-18107.481269993674
FDO16,OUT027,998.8895177353697
FDU07,OUT027,5574.033083590592
NCB07,OUT013,8158.182218041882
FDU48,OUT045,4787.189687835198
NCM43,OUT045,1101.9682903384382
FDR31,OUT010,4172.3711308157945
DRK49,OUT018,36611.91860024448
NCI30,OUT010,-5275113.918822554
DRD60,OUT017,2995.5051256801526
NCG19,OUT046,1273.3821181325766
FDH12,OUT035,-1307.0847217446135
FDM32,OUT035,-509.245554381836
FDM27,OUT035,1001.4264220254554
NCU53,OUT027,14492.930538502435
NCQ18,OUT046,-243587.66370231364
FDS10,OUT013,1788.9358863981033
FDB33,OUT027,5087.256659358885
FDI12,OUT013,-378.5719590874796
NCW42,OUT013,12727.387451602292
NCC06,OUT018,28512.423139964027
FDW02,OUT017,2159.7066826235387
NCD43,OUT017,1038.5336214882846
FDM57,OUT018,329.54870225294144
FDA58,OUT017,2120.67680909342
FDK56,OUT046,4270.024283541396
FDP52,OUT045,2991.4698338687012
FDW20,OUT018,2277.165957319463
FDS52,OUT049,1055.7680275030725
NCT29,OUT018,-401011.54759593925
NCL54,OUT013,17053.466859733366
FDC05,OUT045,2455.204432075465
FDF34,OUT035,1574.2712967150437
FDP03,OUT027,4818.940894106083
FDD32,OUT010,-645.7512386381568
FDZ10,OUT045,3021.547848531656
FDZ40,OUT035,-389.0385097847029
FDD51,OUT018,-1352.335010882205
NCY30,OUT019,359515.9806895411
FDP58,OUT017,4042.907624830754
FDV49,OUT017,752.230567172548
FDY24,OUT019,339.6832952184195
NCO55,OUT017,696.4145203185326
FDR13,OUT017,2789.8939682817145
FDS51,OUT017,1876.90900591205
FDP26,OUT045,-1219.93352806443
NCB54,OUT027,-1666.0582719446102
FDF32,OUT017,3302.6855729454255
FDN31,OUT018,6772.9214199676935
DRM48,OUT017,189338.93895370272
FDN20,OUT049,5500.820078444347
DRL01,OUT046,5337720.87952773
FDV56,OUT049,2069.717759180028
DRH13,OUT027,-142353.32251441557
FDA03,OUT017,720.7913640113838
FDF47,OUT027,37987.58791806936
FDX32,OUT046,3165.0408757053374
FDX57,OUT049,1005.9615335188864
NCA30,OUT045,8966.753931620304
FDO49,OUT013,19160.811161698686
FDL04,OUT019,-245.16086691091186
DRM48,OUT035,-122971.93753333096
FDR16,OUT013,3717.1950542884006
NCC19,OUT018,-4125.248525385192
NCE42,OUT045,1591.7107136289414
FDY24,OUT017,2949.760713175172
FDH19,OUT049,2964.799868595932
FDJ46,OUT013,3864.1698114484607
FDN45,OUT010,-8893.840092381317
FDY08,OUT035,-1481.4318529995799
FDZ37,OUT035,2550.1080234900874
NCT30,OUT045,121730.03426209945
DRY23,OUT018,-255364.53219171005
NCZ30,OUT018,-2030.8078057007224
FDC44,OUT018,1254.893900863157
FDB45,OUT035,2426.359910766041
FDY04,OUT013,2280.860276748572
FDM27,OUT046,4767.430117605865
FDZ43,OUT017,3294.6105572437227
FDT39,OUT019,951.0030626837688
NCC06,OUT019,-126486.22007989264
FDL15,OUT027,8117.992300740123
FDL57,OUT017,78.84233848462463
FDU08,OUT046,520.3949058481085
FDK40,OUT017,8962.152219556185
FDQ12,OUT010,38668.86286397852
FDS48,OUT017,4276.041583363811
FDP09,OUT045,1696.495928899065
FDW21,OUT049,588.2579433404317
FDY25,OUT035,5030.922695445275
DRE13,OUT017,-414.5101924689079
FDV43,OUT019,69.6712897682155
FDD22,OUT045,2208.884058747004
FDM46,OUT019,35513.273395451164
NCO30,OUT010,-1204754.1989498432
FDM25,OUT046,25474.371062516846
NCN41,OUT049,4682.39967953568
FDU24,OUT045,5483.095934072713
FDZ50,OUT046,3766.5200799997256
FDP45,OUT013,-795.7739372880606
NCM54,OUT045,1656.5697449159634
FDW10,OUT019,1467.3456595725438
FDP20,OUT017,1414.0533174072916
FDK32,OUT046,3571.9099122073094
FDN52,OUT049,-946.0497521975485
FDM58,OUT045,431.3666710483667
FDZ46,OUT027,2579.424248858966
NCA18,OUT018,432692.3746917186
FDD35,OUT046,-14066.490668887825
NCK31,OUT035,-4425.167614014208
FDI40,OUT027,2805.0206667088496
FDT50,OUT019,16200.454080715455
NCT06,OUT046,247563.61447433862
FDT31,OUT035,3912.0158847087587
FDT45,OUT049,500.0685356402828
FDT13,OUT045,3763.2532193231455
FDO50,OUT045,1627.5154024340736
NCU18,OUT010,-11323.648960779916
NCR54,OUT049,3683.7074839513807
NCO18,OUT018,-359.89777190753375
FDU09,OUT045,447.96965830636327
FDT13,OUT018,2535.833366247971
FDE09,OUT046,1950.0626378636516
NCK53,OUT019,7804.995027279627
FDG45,OUT049,4923.269533760758
DRH15,OUT035,11448.32551201948
FDO21,OUT019,-1057.0808970912767
FDD14,OUT027,5136.6491870038735
FDC09,OUT046,2096.1608354690543
FDH45,OUT027,663.8682320133375
FDV32,OUT046,3017.4261508310738
FDG12,OUT035,3460.531629394798
FDS32,OUT013,1850.8154346078227
NCL55,OUT018,5042.71697022827
DRE01,OUT035,4026.9450351345295
DRE15,OUT049,18664.92416488836
NCL42,OUT045,-1201.5200747110357
FDP31,OUT013,4873.538455866888
FDN33,OUT018,798.392896368081
FDZ59,OUT046,6123.135443350562
FDE45,OUT010,1146.682602024288
FDJ07,OUT013,3535.268805440428
FDQ45,OUT018,3085.3398974876327
FDM33,OUT027,5451.364082851593
FDO15,OUT010,3437.324920566083
FDM46,OUT013,1030.333939998789
FDR03,OUT045,3586.8120590433537
FDY49,OUT018,1070.6353623371397
FDQ60,OUT045,3049.3537752479024
FDW10,OUT049,2977.6105891616608
FDO51,OUT049,512.7388939985831
FDJ40,OUT018,-1089.9999531263893
FDS20,OUT018,1743.5257785794383
FDU45,OUT013,2820.6065091378114
FDV02,OUT035,2675.0927471613104
FDN09,OUT046,631.6604094669747
NCM55,OUT027,29741.757876341726
FDN23,OUT018,17847.548828226893
FDY31,OUT010,-659.3085207992408
FDW03,OUT010,493.28143581730546
FDD14,OUT046,2945.752072071802
FDV23,OUT017,4002.172242802597
DRI03,OUT045,-200713.6028114671
FDN13,OUT035,-6680.269102453807
FDF45,OUT027,1715.2978571007552
FDU46,OUT035,1513.5281124243338
FDB57,OUT049,3240.5171125653724
FDV12,OUT049,1825.109914953966
FDQ58,OUT013,769.7345641519933
NCA18,OUT017,611.971392942447
FDH52,OUT049,305.98783554745023
FDM24,OUT018,2485.0495681650937
NCP43,OUT027,24468.27614348047
NCO18,OUT019,-8818.613141438313
FDM32,OUT017,1140.5002355763281
NCL07,OUT017,5328.207833900262
FDK03,OUT013,-9201.360059115308
FDP59,OUT017,1618.4840817352815
FDQ24,OUT049,3291.0821708633157
FDQ16,OUT018,3270.3928310599003
FDU44,OUT013,279.35904895947897
FDH28,OUT010,-19617.418149755656
FDV28,OUT019,-1481.647598260868
FDM22,OUT045,784.1242004623928
FDR56,OUT046,3400.3051711787994
FDV39,OUT049,3001.3850833570177
FDU37,OUT019,2956.925552418601
FDQ11,OUT010,20448.951797580026
FDX02,OUT045,3419.174634748051
NCS42,OUT018,3773.4710894419113
FDY57,OUT027,2414.6019159687276
FDB21,OUT049,6806.989578917535
FDE28,OUT017,3005.4725275875826
FDQ55,OUT017,3217.1582451022987
FDA48,OUT049,3663.291341989214
FDZ19,OUT045,2252.3317144126922
NCC43,OUT045,712048.5366640621
NCV18,OUT046,-6120.172455916036
NCA42,OUT018,386884.7884299365
FDY45,OUT046,1564.242980123643
NCC30,OUT045,244543.4289478284
FDM57,OUT013,1112.4235666860186
FDL09,OUT010,1442.0904990051931
FDB09,OUT027,3344.794986189023
FDT44,OUT035,1659.83449278833
NCT06,OUT027,-113081.22422973797
FDX26,OUT049,3126.416329700878
FDK32,OUT013,5729.910829823144
DRA12,OUT046,-335689.05757510045
FDO46,OUT010,1445.4034016448131
FDE52,OUT013,2594.6264051458857
NCH42,OUT045,4757.762892533996
FDV08,OUT035,-217.3449261613132
FDB47,OUT018,1676.9086745336244
FDC28,OUT010,1261.9754187108774
FDD22,OUT046,2376.9125887352566
FDS07,OUT027,2959.7798929090204
DRI13,OUT045,282843.71465765417
FDG32,OUT018,2087.5575920149276
FDU14,OUT017,2301.751184728957
FDD28,OUT019,-211.3143234209565
NCP41,OUT017,1511.8838733895973
FDS08,OUT049,2172.3727509132295
FDX47,OUT045,1414.8293651808344
FDC53,OUT019,-687.4261811332253
FDQ19,OUT035,2805.4587560484943
FDL14,OUT045,649.926026131754
FDM33,OUT019,542396.9520704855
FDA51,OUT045,1487.5989911391807
FDZ27,OUT018,-161.94301703289966
FDT04,OUT046,1642.9088639958354
DRC13,OUT049,-204053.88754899948
FDR16,OUT027,6888.597655454796
FDQ03,OUT027,1565.1425398664142
FDE38,OUT035,596.9518136433617
DRH23,OUT027,491279.28597872786
FDT11,OUT019,7420.62863306576
FDD09,OUT035,2434.609960509377
FDR40,OUT045,2113.6054104763607
FDX07,OUT017,4077.8193782951275
FDR07,OUT035,-577.9107080766407
FDA51,OUT017,2261.8529504835024
FDT59,OUT019,2226.6708163154835
FDF20,OUT017,4977.345380709419
FDR13,OUT045,2058.8859474486962
FDY26,OUT049,1493.8934513960558
FDW04,OUT017,3358.0964690365363
FDK52,OUT017,8042.435805385961
FDN60,OUT049,-95137.75049486928
FDM09,OUT019,404089.0263265291
FDP46,OUT049,1457.6622885581164
FDB50,OUT019,13064.876078477275
NCQ29,OUT049,28989.652454408963
FDP16,OUT027,8329.122044183925
FDX33,OUT018,3594.2114162589714
FDP07,OUT010,4812.595278502122
FDN22,OUT046,3227.0782594305056
FDF39,OUT049,14165.430410901696
FDS21,OUT017,-216.93847394487238
NCM42,OUT013,-5838.206156060187
FDK50,OUT019,684.1031808714906
DRF13,OUT027,1750.230005215999
FDH35,OUT018,47385.712693885114
FDP60,OUT018,3876.216658365767
DRJ49,OUT027,-32105.595366139285
NCT42,OUT019,613387.0814627177
FDE38,OUT049,2349.57833154939
FDI04,OUT049,4495.663351198571
NCH54,OUT045,2853.260021291935
FDT56,OUT049,3550.1504743629193
DRD15,OUT018,4370211.958833305
FDV58,OUT013,3240.9621437640453
FDP21,OUT049,4794.8601484177925
FDH05,OUT013,2924.3295578031393
FDR10,OUT027,2930.9803426923754
NCP06,OUT045,-39.58853020562674
FDF33,OUT049,39794.248436884634
DRK37,OUT013,43271.09096084503
DRH49,OUT045,20368.91867992506
FDT58,OUT013,-606.6330921378394
FDD41,OUT018,-1858.7838144970883
FDP40,OUT018,-1360.3841136864212
FDM51,OUT027,5979.114925101312
FDO45,OUT010,698.0370457971585
FDW33,OUT010,-1372.6000502865936
FDY24,OUT045,3642.8977515775186
FDB10,OUT010,-4159.143543071434
FDM40,OUT035,518.8009859556041
NCI06,OUT017,-11432.03206459884
FDW12,OUT019,-179.5120092391444
FDX48,OUT027,3426.5742363046447
NCW05,OUT027,-881.7901266890985
FDX27,OUT017,2168.9504530389386
DRM37,OUT045,150240.98963696524
FDA38,OUT045,4430.674707358674
FDR36,OUT046,-182.65645829276764
FDZ45,OUT046,3259.2694519270735
FDG05,OUT017,1165.8340404660848
FDK28,OUT013,3429.5794590465084
FDV47,OUT045,2011.5304423141351
FDN21,OUT045,647.2385875421169
FDP20,OUT027,3816.0513969544845
FDI35,OUT045,5896.065976981452
DRY23,OUT013,142154.51449634242
FDA56,OUT017,2860.5924242969195
FDB09,OUT013,1667.3433307117375
NCO26,OUT027,-826.1083481985552
FDQ49,OUT018,21481.343616683647
FDI52,OUT027,-1149.5170155259257
FDZ44,OUT027,2733.1647646903584
FDZ09,OUT018,3052.4561509641644
FDY03,OUT049,-1572.0706569278555
NCG42,OUT017,15793.500765293284
DRI13,OUT027,-319439.03152869164
FDQ32,OUT013,2900.926123256475
FDW16,OUT035,1840.1211506746768
FDU27,OUT046,-3422.159800887428
FDR28,OUT010,1021.4210877829755
FDQ49,OUT010,-55649.68253464307
FDS37,OUT046,2011.9060617345676
FDW26,OUT018,3226.713036324858
FDX12,OUT018,4616.172965291102
NCP06,OUT013,2972.080462747399
FDW45,OUT010,-1432.904562386655
NCN30,OUT049,13202.166772117518
FDN24,OUT049,-93646.20771064595
NCL41,OUT027,-2006.9095053214987
FDR02,OUT019,56870.03439989328
FDD09,OUT010,-679.16421393989
FDS33,OUT010,-230.61471339830314
FDU22,OUT045,1217.795697261783
FDI53,OUT013,2366.1980856185837
DRH01,OUT049,166078.48594119833
FDX32,OUT013,3368.861036546674
NCP30,OUT018,2534.5293168759963
FDB60,OUT045,1004.7488092860731
FDB14,OUT049,501.7401035531948
NCP02,OUT035,-1714.7901126958022
FDJ10,OUT017,1919.1816569443909
FDG34,OUT046,479.56757165226736
NCB18,OUT017,468.4604600252642
FDM16,OUT049,1575.7032273012737
FDW25,OUT018,2681.4021444299433
FDB35,OUT010,-218013.9216771789
DRN11,OUT013,-485742.1709293331
FDF41,OUT019,-789.3464486634766
FDH16,OUT045,524.7186040850065
NCQ50,OUT018,5269.884489400458
DRH23,OUT018,476932.31335613516
DRJ37,OUT013,26997.076366842404
DRJ24,OUT027,53832.88426898714
FDY16,OUT035,1707.253352118103
FDQ27,OUT045,347.53598938547657
FDZ33,OUT045,459.58276665056474
FDF29,OUT045,4187.017817874352
FDA08,OUT049,2960.318050750444
FDG31,OUT046,-25971.816002008243
FDE34,OUT019,-963.9451021532004
NCR30,OUT027,-2242.4048220434634
FDV33,OUT035,4649.390423815377
DRZ24,OUT018,50399.208957386814
NCL54,OUT035,1160.8763482045906
FDR12,OUT049,-166.42726299221977
NCC54,OUT046,13978.785750133946
DRN59,OUT013,726448.2256047634
FDX50,OUT019,-264.5119058113487
FDV31,OUT027,2943.9807764228026
NCA29,OUT027,52225.52218479305
FDW60,OUT049,3763.778724967764
FDX08,OUT017,2887.5502676934993
DRD49,OUT013,3746.6710214574414
FDD33,OUT046,2711.768322988559
FDW35,OUT013,550.4143336379493
FDJ36,OUT017,1177.3215631217172
FDV51,OUT035,2984.0707121814194
FDW36,OUT046,779.6860351148352
FDH35,OUT046,-22528.071148310177
NCS30,OUT027,39569.69239348188
FDN49,OUT017,8826.96310905568
FDL08,OUT018,3427.1031699994637
FDI09,OUT013,-7459.844681656774
FDP19,OUT018,2636.227982348035
FDU21,OUT010,40.134046970139025
NCP41,OUT045,-482.88753864201135
FDY10,OUT013,2043.2967025774124
FDP12,OUT018,683.4681251246657
NCN26,OUT049,19515.06788683674
FDK44,OUT013,1661.6631754521804
FDC28,OUT049,1871.0590041471878
FDJ41,OUT027,15333.716419615928
NCT29,OUT035,-66956.68524447767
NCH42,OUT019,6174.5222077357175
FDU60,OUT018,1898.4031320188951
FDS02,OUT045,5854.586298917973
FDC51,OUT046,2605.1881677792117
FDU03,OUT013,3039.478440909792
FDX39,OUT045,4251.019478383852
NCY05,OUT010,119279.32740415554
NCL06,OUT027,10256.884210759454
FDD32,OUT035,4715.927252653899
NCN41,OUT045,4058.0807588753814
NCX53,OUT049,-11968.551296257734
FDU57,OUT019,707.9452396690904
FDQ23,OUT046,5306.4863236288365
FDQ52,OUT045,6471.914672933664
FDC14,OUT045,-414.5281453425705
FDY09,OUT035,3760.6158841717115
FDQ28,OUT045,4538.345585915871
FDV25,OUT046,4458.5039353958855
FDJ07,OUT035,3159.686402165302
DRB25,OUT049,13313.528544144501
FDK52,OUT019,-36485.516581310745
FDY52,OUT027,636.9923521998862
FDB28,OUT046,1493.2215223755047
FDT36,OUT035,97.13634528350667
FDV25,OUT017,-26.78221497600316
NCN07,OUT027,-11004.90202869926
FDC57,OUT017,3979.410395663959
FDQ03,OUT018,326.5241052613419
FDU23,OUT017,-984.4629128525266
NCX41,OUT035,8780.903084796533
NCD06,OUT035,-20926.760743612744
FDW08,OUT045,961.3124600230076
NCU29,OUT017,-3948.58667580536
NCE06,OUT013,-1641.190973860299
FDV52,OUT010,-906.5119503537135
FDB02,OUT017,2480.023489806772
NCR18,OUT045,3431.4803202526236
FDK16,OUT049,4917.227858490223
NCQ29,OUT010,46308.01551133362
FDZ01,OUT019,-1691.7824358980579
FDW27,OUT035,1075.699720821809
FDD17,OUT018,1323.1547363399586
FDW39,OUT013,2124.042923182744
DRH59,OUT045,-478475.0136891705
FDS52,OUT013,1352.1584310186154
FDU40,OUT027,5075.3085370177
NCF54,OUT013,2255.4359732215817
FDH46,OUT045,412.9763949426997
NCP14,OUT049,-12841.05799037285
FDH50,OUT049,-4755.089196969144
DRF15,OUT010,-1279646.885074562
FDV27,OUT027,10946.817770003952
NCJ06,OUT049,-84044.63556669126
FDN02,OUT018,6273.9799861990905
FDQ51,OUT049,-580.7183329927211
FDQ07,OUT017,5202.840742508328
FDS45,OUT049,2012.0651637117553
NCJ06,OUT045,-94.93333230898133
FDD36,OUT035,4752.243422447151
FDY25,OUT045,4388.3697716516035
FDU52,OUT046,2956.826133780036
DRK47,OUT017,13776.397205516841
NCL30,OUT017,2924.0429951321858
FDN22,OUT035,6506.9323564938095
