Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ20,OUT017,1995.5528831481934
FDV44,OUT027,5224.550815582275
FDG02,OUT049,2902.7927322387695
FDA09,OUT013,3489.3111000061035
FDT04,OUT013,731.1425437927246
FDL58,OUT019,417.5531349182129
FDE52,OUT045,1608.509292602539
FDW12,OUT035,2321.6608963012695
FDL51,OUT017,3118.4122772216797
NCY42,OUT027,3290.852855682373
FDR07,OUT017,1582.5902366638184
FDN40,OUT045,1211.7287483215332
FDB35,OUT027,2702.641689300537
FDA22,OUT017,3687.7584114074707
NCL06,OUT046,4257.28812789917
FDI35,OUT013,3412.390827178955
NCW42,OUT045,3174.5995864868164
NCX06,OUT049,3090.8903770446777
FDC37,OUT027,3302.331287384033
FDZ14,OUT018,1751.9916343688965
DRG49,OUT049,4571.671371459961
NCG06,OUT045,3040.6329917907715
DRC36,OUT045,2067.5355262756348
FDV21,OUT019,352.3031539916992
FDB53,OUT046,2212.449275970459
DRP47,OUT019,7559522.878620148
FDA14,OUT013,2476.4161109924316
DRC24,OUT035,2391.2191009521484
FDW21,OUT018,1638.935489654541
NCH29,OUT046,1904.5296058654785
FDU58,OUT013,2788.59663772583
FDY27,OUT017,3150.994358062744
FDV56,OUT035,1729.5113220214844
FDT59,OUT046,3744.9976692199707
FDB23,OUT046,3526.046356201172
FDR49,OUT045,869.1284065246582
FDB03,OUT010,251.5815200805664
FDN39,OUT045,2204.3010025024414
FDX02,OUT027,6173.062129974365
FDQ16,OUT027,3263.4508934020996
FDU35,OUT018,1685.289623260498
NCT29,OUT013,1253.3242988586426
FDZ27,OUT046,464.3168830871582
FDN57,OUT017,2489.172679901123
FDA03,OUT018,2135.5181159973145
FDZ36,OUT045,3289.0279388427734
NCU05,OUT013,1231.7668914794922
FDT39,OUT018,1601.1091690063477
FDK60,OUT017,2613.1066551208496
FDZ25,OUT017,3384.6081581115723
FDG12,OUT046,3080.467784881592
DRB01,OUT019,4353635.661495209
NCC43,OUT027,5228.720478057861
FDX13,OUT019,703.6517753601074
FDM22,OUT049,1173.181240081787
FDJ03,OUT027,1493.2784538269043
FDU14,OUT018,3797.9077644348145
FDB33,OUT010,285.9549980163574
FDP27,OUT046,3545.953914642334
FDO38,OUT010,225.15854263305664
FDE28,OUT027,6417.525394439697
FDO27,OUT035,1695.899845123291
DRL23,OUT027,2500.071002960205
FDS28,OUT046,1435.4409370422363
FDX24,OUT013,1550.9708938598633
FDZ02,OUT035,2219.5550575256348
FDL46,OUT045,1872.6346473693848
FDS60,OUT027,4823.867965698242
NCO06,OUT017,583.3966255187988
FDO16,OUT035,1147.951503753662
FDC60,OUT049,1647.5418739318848
FDA48,OUT018,3333.4490089416504
FDZ36,OUT027,5272.06946182251
FDK27,OUT045,1403.324390411377
FDW23,OUT018,736.4115715026855
FDM14,OUT018,704.3898124694824
FDM14,OUT013,1632.199462890625
FDW60,OUT018,2584.9697608947754
FDE21,OUT013,2330.536346435547
NCM42,OUT035,1468.4865989685059
FDY59,OUT010,-195.6615753173828
DRI49,OUT049,417.6141548156738
FDT28,OUT019,362.5017738342285
FDQ22,OUT018,1211.306755065918
FDR60,OUT049,438.08712005615234
FDC50,OUT019,227.66831970214844
FDV24,OUT013,2441.090503692627
DRF48,OUT010,332.21799087524414
FDQ47,OUT046,380.4834976196289
DRN36,OUT049,1071.8344039916992
NCY06,OUT035,2131.597599029541
FDE52,OUT035,2092.0471839904785
NCB54,OUT045,1460.3263206481934
NCF31,OUT035,2285.888858795166
FDJ08,OUT027,4615.9320068359375
NCC07,OUT017,1163.2749786376953
NCD19,OUT027,870.2675666809082
FDL46,OUT049,2207.783908843994
FDM20,OUT045,3246.9614906311035
NCI06,OUT010,671.4678268432617
DRM11,OUT035,4845.15514755249
NCH07,OUT018,984.7973365783691
FDS23,OUT013,2275.9465980529785
FDO49,OUT018,260.1227912902832
FDS35,OUT049,879.8888206481934
DRK39,OUT045,1573.9578094482422
DRI39,OUT049,1176.0118713378906
FDV04,OUT017,2093.5076866149902
NCN14,OUT035,2508.291706085205
FDH08,OUT013,3801.6924781799316
FDS20,OUT046,2495.839210510254
FDV40,OUT049,1183.3999710083008
FDZ48,OUT010,117.57542037963867
FDS24,OUT027,2933.9944648742676
FDK44,OUT049,2326.478748321533
FDS48,OUT045,2009.285659790039
FDK26,OUT010,636.8762550354004
FDD23,OUT045,3211.690418243408
NCH54,OUT017,2399.117534637451
NCP14,OUT010,246.75027084350586
FDM60,OUT010,-391.1353302001953
FDV24,OUT017,2529.4167671203613
FDH08,OUT018,3168.2066535949707
FDS12,OUT027,3866.3460960388184
FDR39,OUT027,5117.674243927002
FDP12,OUT027,1386.3087921142578
DRF60,OUT027,6793.007404327393
FDC09,OUT035,1502.5886039733887
FDF50,OUT018,2630.139148712158
FDG28,OUT035,4459.511489868164
NCE19,OUT017,620.4533271789551
NCM53,OUT010,155.7495994567871
NCN18,OUT049,2698.8316230773926
FDF32,OUT035,2652.9004859924316
FDF11,OUT013,3189.1316566467285
DRI59,OUT049,3219.6767234802246
NCG54,OUT035,4215.747817993164
FDM44,OUT046,1459.7614860534668
FDT57,OUT018,2784.0955848693848
FDV24,OUT046,2640.6468925476074
FDI50,OUT019,949.5529823303223
FDS09,OUT035,1155.152042388916
NCC31,OUT027,3083.0966835021973
FDQ07,OUT019,345.9176368713379
FDC22,OUT017,3263.0908546447754
FDZ56,OUT046,2714.4496726989746
FDZ40,OUT019,355.2193145751953
FDS46,OUT027,3517.4005012512207
DRD24,OUT045,2146.982063293457
FDV45,OUT017,3478.811267852783
FDL26,OUT045,2800.748188018799
FDA56,OUT018,1953.4846992492676
FDN27,OUT046,514.3901634216309
FDM20,OUT049,4010.380397796631
FDO16,OUT017,1130.818645477295
FDL03,OUT035,2872.8409461975098
FDE58,OUT046,1411.268871307373
FDI02,OUT027,3194.6404457092285
NCC55,OUT019,5327937.901180267
FDR03,OUT018,2924.8544960021973
FDB14,OUT017,1647.4059104919434
FDR45,OUT013,3786.223804473877
NCN07,OUT017,1966.1176948547363
FDM51,OUT019,314.2184028625488
FDT52,OUT027,5815.027667999268
FDL26,OUT046,3000.3975868225098
NCZ42,OUT046,4531.696620941162
DRI47,OUT019,283.3750534057617
FDW40,OUT013,2382.552875518799
FDN34,OUT046,2687.343662261963
FDS01,OUT035,2944.221534729004
NCG55,OUT045,2130.7055892944336
FDC11,OUT035,2277.542678833008
FDX35,OUT018,3365.594898223877
NCB06,OUT046,2499.5728759765625
FDR09,OUT019,615.9145851135254
FDC53,OUT017,1681.9372444152832
FDY45,OUT013,4709.944431304932
FDA22,OUT010,1260.0144996643066
FDE02,OUT035,1624.5450744628906
FDW21,OUT045,1474.6871795654297
FDV34,OUT046,1342.8675918579102
FDS59,OUT049,1571.3079147338867
NCW17,OUT017,2949.619129180908
NCK54,OUT046,1050.7535400390625
FDG17,OUT019,694.3090400695801
FDG35,OUT017,2803.764659881592
FDD08,OUT010,425.2853889465332
NCO07,OUT017,3590.7768058776855
FDJ10,OUT010,628.7059211730957
FDW36,OUT017,1701.7254219055176
FDW21,OUT010,505.67139053344727
FDY19,OUT017,2528.492950439453
DRE03,OUT013,-222.2214584350586
NCC55,OUT049,1282.6099281311035
FDH52,OUT010,200.33425903320312
FDO09,OUT017,3813.2454566955566
FDU43,OUT045,3921.377223968506
FDX09,OUT010,586.181209564209
FDH40,OUT019,81.57925033569336
FDW58,OUT017,2232.079689025879
FDC47,OUT017,4563.053188323975
NCR41,OUT035,1078.230281829834
DRG49,OUT035,5003.084136962891
FDC52,OUT027,3966.357334136963
FDY13,OUT046,1892.7717628479004
FDY35,OUT013,570.7542686462402
FDI35,OUT017,4172.539035797119
NCU18,OUT049,4112.549034118652
FDY33,OUT018,2015.125602722168
FDC15,OUT027,4137.111972808838
FDU01,OUT049,3422.5700340270996
NCU42,OUT046,3169.4099884033203
NCV29,OUT018,2518.0290565490723
NCY30,OUT017,3020.035846710205
FDQ46,OUT049,2022.5389976501465
FDG58,OUT027,3969.4903450012207
FDK33,OUT017,3739.4642295837402
NCD07,OUT045,1826.0641059875488
NCX29,OUT027,3648.3647422790527
NCT42,OUT013,1568.486125946045
DRN59,OUT035,668.2487602233887
FDI44,OUT035,1718.2008094787598
FDA45,OUT049,2258.953197479248
FDP31,OUT045,529.4495429992676
FDY01,OUT046,2338.0959548950195
FDT09,OUT018,1719.1392822265625
DRH03,OUT027,2626.9730644226074
FDA36,OUT018,3061.7680702209473
NCF31,OUT017,2208.2373390197754
FDG14,OUT049,2145.4135551452637
FDG28,OUT027,6354.275135040283
FDU14,OUT049,4354.200481414795
FDY47,OUT019,138.07356643676758
FDI56,OUT049,1579.2981605529785
DRD01,OUT013,1391.8466835021973
FDM22,OUT046,1422.8645324707031
FDH33,OUT013,780.7876091003418
DRZ24,OUT013,4029.795627593994
NCQ38,OUT046,1655.8426551818848
FDO16,OUT027,1825.9825057983398
FDU07,OUT027,4336.56604385376
NCB07,OUT013,2736.181064605713
FDU48,OUT045,2383.9254112243652
NCM43,OUT045,3054.7924423217773
FDR31,OUT010,525.3198509216309
DRK49,OUT018,-566.689266204834
NCI30,OUT010,-210.26068496704102
DRD60,OUT017,2977.429431915283
NCG19,OUT046,2746.283134460449
FDH12,OUT035,1697.670066833496
FDM32,OUT035,934.9403457641602
FDM27,OUT035,2099.8437309265137
NCU53,OUT027,3629.7578315734863
NCQ18,OUT046,2777.086025238037
FDS10,OUT013,2689.4262046813965
FDB33,OUT027,4355.723922729492
FDI12,OUT013,1493.8579902648926
NCW42,OUT013,3383.0263862609863
NCC06,OUT018,1561.7365455627441
FDW02,OUT017,2300.7600135803223
NCD43,OUT017,1386.6054801940918
FDM57,OUT018,856.9295234680176
FDA58,OUT017,3912.3795051574707
FDK56,OUT046,2293.8888244628906
FDP52,OUT045,3356.485580444336
FDW20,OUT018,1806.9931373596191
FDS52,OUT049,1262.8020553588867
NCT29,OUT018,1348.4729652404785
NCL54,OUT013,3703.2630195617676
FDC05,OUT045,3278.7042198181152
FDF34,OUT035,3046.375129699707
FDP03,OUT027,3750.2370643615723
FDD32,OUT010,565.0220413208008
FDZ10,OUT045,1711.0892066955566
FDZ40,OUT035,1431.5514450073242
FDD51,OUT018,656.1845588684082
NCY30,OUT019,391.776912689209
FDP58,OUT017,3650.8325386047363
FDV49,OUT017,5040.5961265563965
FDY24,OUT019,127.50040054321289
NCO55,OUT017,1758.2666511535645
FDR13,OUT017,2218.3385047912598
FDS51,OUT017,596.099178314209
FDP26,OUT045,884.7285995483398
NCB54,OUT027,4280.686351776123
FDF32,OUT017,3131.9632987976074
FDN31,OUT018,2290.5274391174316
DRM48,OUT017,1849.7124481201172
FDN20,OUT049,2932.5315017700195
DRL01,OUT046,5081.612144470215
FDV56,OUT049,1723.5439910888672
DRH13,OUT027,2940.005043029785
FDA03,OUT017,2440.169090270996
FDF47,OUT027,4845.262348175049
FDX32,OUT046,2171.7190704345703
FDX57,OUT049,1877.4743690490723
NCA30,OUT045,3155.484119415283
FDO49,OUT013,-732.5107688903809
FDL04,OUT019,173.75850296020508
DRM48,OUT035,1214.5565299987793
FDR16,OUT013,3140.6294593811035
NCC19,OUT018,2114.821475982666
NCE42,OUT045,3664.0074043273926
FDY24,OUT017,859.4930458068848
FDH19,OUT049,2960.197780609131
FDJ46,OUT013,3183.0687217712402
FDN45,OUT010,161.64653396606445
FDY08,OUT035,1808.9914474487305
FDZ37,OUT035,1827.4972763061523
NCT30,OUT045,242.93967056274414
DRY23,OUT018,447332.0686340332
NCZ30,OUT018,2205.770923614502
FDC44,OUT018,1598.440013885498
FDB45,OUT035,2234.020809173584
FDY04,OUT013,2758.3201026916504
FDM27,OUT046,2644.6280250549316
FDZ43,OUT017,4537.100261688232
FDT39,OUT019,136.22369766235352
NCC06,OUT019,5327659.368850708
FDL15,OUT027,3809.041389465332
FDL57,OUT017,4279.594867706299
FDU08,OUT046,1459.318416595459
FDK40,OUT017,5456.407039642334
FDQ12,OUT010,299.47163009643555
FDS48,OUT017,2487.6476249694824
FDP09,OUT045,2895.4642906188965
FDW21,OUT049,1740.8664054870605
FDY25,OUT035,3217.128620147705
DRE13,OUT017,-121.33974838256836
FDV43,OUT019,70.44326400756836
FDD22,OUT045,1376.5134544372559
FDM46,OUT019,271.64376068115234
NCO30,OUT010,79.14707565307617
FDM25,OUT046,2763.929126739502
NCN41,OUT049,2165.089427947998
FDU24,OUT045,2025.776107788086
FDZ50,OUT046,3070.170238494873
FDP45,OUT013,4192.713489532471
NCM54,OUT045,2230.6948318481445
FDW10,OUT019,677.6216430664062
FDP20,OUT017,2043.6910667419434
FDK32,OUT046,2197.322685241699
FDN52,OUT049,1043.67329788208
FDM58,OUT045,1702.4314231872559
FDZ46,OUT027,2818.413417816162
NCA18,OUT018,3326.3693199157715
FDD35,OUT046,1973.1270484924316
NCK31,OUT035,665.2307205200195
FDI40,OUT027,2411.7052879333496
FDT50,OUT019,323.09162521362305
NCT06,OUT046,2711.037899017334
FDT31,OUT035,2974.508586883545
FDT45,OUT049,764.3437767028809
FDT13,OUT045,3103.745620727539
FDO50,OUT045,1633.5207023620605
NCU18,OUT010,225.76173400878906
NCR54,OUT049,3704.407112121582
NCO18,OUT018,2601.0388374328613
FDU09,OUT045,1085.0404777526855
FDT13,OUT018,2397.30318069458
FDE09,OUT046,2003.9083061218262
NCK53,OUT019,249.68787002563477
FDG45,OUT049,3806.9755477905273
DRH15,OUT035,-286.7081413269043
FDO21,OUT019,487.18494033813477
FDD14,OUT027,4677.9901123046875
FDC09,OUT046,1725.0795783996582
FDH45,OUT027,2122.1246185302734
FDV32,OUT046,605.4604911804199
FDG12,OUT035,2827.6023025512695
FDS32,OUT013,2148.305072784424
NCL55,OUT018,3336.3472175598145
DRE01,OUT035,4169.136043548584
DRE15,OUT049,1665.3685569763184
NCL42,OUT045,3396.207790374756
FDP31,OUT013,523.433536529541
FDN33,OUT018,1017.216480255127
FDZ59,OUT046,3110.38126373291
FDE45,OUT010,800.1420402526855
FDJ07,OUT013,2683.890941619873
FDQ45,OUT018,2496.4255332946777
FDM33,OUT027,5413.809398651123
FDO15,OUT010,784.1541595458984
FDM46,OUT013,1615.9897232055664
FDR03,OUT045,3321.4521865844727
FDY49,OUT018,2225.6588401794434
FDQ60,OUT045,1696.083683013916
FDW10,OUT049,2891.203384399414
FDO51,OUT049,1301.5194778442383
FDJ40,OUT018,1320.6166877746582
FDS20,OUT018,2324.9431495666504
FDU45,OUT013,1764.142765045166
FDV02,OUT035,2905.746982574463
FDN09,OUT046,3038.379680633545
NCM55,OUT027,5463.162281036377
FDN23,OUT018,2093.9180297851562
FDY31,OUT010,226.330322265625
FDW03,OUT010,270.3081245422363
FDD14,OUT046,2935.914390563965
FDV23,OUT017,2009.82466506958
DRI03,OUT045,3877.645709991455
FDN13,OUT035,2312.4622688293457
FDF45,OUT027,2174.8018226623535
FDU46,OUT035,1558.0315437316895
FDB57,OUT049,4073.7680320739746
FDV12,OUT049,1889.119312286377
FDQ58,OUT013,2471.2089500427246
NCA18,OUT017,2137.798900604248
FDH52,OUT049,1074.5102844238281
FDM24,OUT018,1271.1226692199707
NCP43,OUT027,4615.817699432373
NCO18,OUT019,322.2773551940918
FDM32,OUT017,1941.833339691162
NCL07,OUT017,1174.8248291015625
FDK03,OUT013,5281.39986038208
FDP59,OUT017,963.3766784667969
FDQ24,OUT049,4353.825965881348
FDQ16,OUT018,2485.6716804504395
FDU44,OUT013,2101.1258583068848
FDH28,OUT010,10.460678100585938
FDV28,OUT019,-169.72342681884766
FDM22,OUT045,767.231502532959
FDR56,OUT046,3240.5174674987793
FDV39,OUT049,3386.753089904785
FDU37,OUT019,392.84534072875977
FDQ11,OUT010,23.518375396728516
FDX02,OUT045,3224.590190887451
NCS42,OUT018,2401.7464179992676
FDY57,OUT027,2553.059253692627
FDB21,OUT049,4306.673858642578
FDE28,OUT017,4472.108154296875
FDQ55,OUT017,2124.713855743408
FDA48,OUT049,3334.183219909668
FDZ19,OUT045,2665.7933769226074
NCC43,OUT045,2706.848949432373
NCV18,OUT046,1838.544834136963
NCA42,OUT018,4037.232334136963
FDY45,OUT046,4611.736171722412
NCC30,OUT045,2026.2628784179688
FDM57,OUT013,1666.0716743469238
FDL09,OUT010,-31.21991729736328
FDB09,OUT027,3628.6027641296387
FDT44,OUT035,1634.9108772277832
NCT06,OUT027,4212.850383758545
FDX26,OUT049,2859.2658615112305
FDK32,OUT013,3006.6712074279785
DRA12,OUT046,3756.8912925720215
FDO46,OUT010,455.1562690734863
FDE52,OUT013,2001.2949485778809
NCH42,OUT045,2710.2930030822754
FDV08,OUT035,245.35913467407227
FDB47,OUT018,2570.576847076416
FDC28,OUT010,71.11134719848633
FDD22,OUT046,1805.4770736694336
FDS07,OUT027,3451.3895225524902
DRI13,OUT045,4047.170154571533
FDG32,OUT018,3038.6895484924316
FDU14,OUT017,4491.661052703857
FDD28,OUT019,172.07873916625977
NCP41,OUT017,1779.9006996154785
FDS08,OUT049,2471.0231742858887
FDX47,OUT045,2050.5816230773926
FDC53,OUT019,329.5192184448242
FDQ19,OUT035,3868.470043182373
FDL14,OUT045,2728.048397064209
FDM33,OUT019,274.7544288635254
FDA51,OUT045,1040.5162734985352
FDZ27,OUT018,398.7940788269043
FDT04,OUT046,780.4601631164551
DRC13,OUT049,2348.492889404297
FDR16,OUT027,5625.146411895752
FDQ03,OUT027,6140.65311050415
FDE38,OUT035,3304.724208831787
DRH23,OUT027,1798.9588584899902
FDT11,OUT019,284.73942947387695
FDD09,OUT035,3011.4911003112793
FDR40,OUT045,1650.0757217407227
FDX07,OUT017,3263.013931274414
FDR07,OUT035,1308.3262519836426
FDA51,OUT017,1453.7647514343262
FDT59,OUT019,304.8486213684082
FDF20,OUT017,3145.5672187805176
FDR13,OUT045,1916.3620414733887
FDY26,OUT049,3352.9861221313477
FDW04,OUT017,2853.7447242736816
FDK52,OUT017,4702.566997528076
FDN60,OUT049,2888.701873779297
FDM09,OUT019,474.310245513916
FDP46,OUT049,1635.4195365905762
FDB50,OUT019,619.408992767334
NCQ29,OUT049,3637.363067626953
FDP16,OUT027,6750.868175506592
FDX33,OUT018,2642.0111503601074
FDP07,OUT010,381.1234931945801
FDN22,OUT046,3255.16064453125
FDF39,OUT049,4947.15389251709
FDS21,OUT017,1283.195053100586
NCM42,OUT013,1769.7730560302734
FDK50,OUT019,401.66225814819336
DRF13,OUT027,4717.774982452393
FDH35,OUT018,1824.9046211242676
FDP60,OUT018,1286.052059173584
DRJ49,OUT027,3055.510566711426
NCT42,OUT019,-87.16612243652344
FDE38,OUT049,2893.773147583008
FDI04,OUT049,3417.1934776306152
NCH54,OUT045,1961.1835594177246
FDT56,OUT049,1239.1559982299805
DRD15,OUT018,2386.530979156494
FDV58,OUT013,3423.8080863952637
FDP21,OUT049,3386.219165802002
FDH05,OUT013,3348.722110748291
FDR10,OUT027,4428.26469039917
NCP06,OUT045,1882.6532096862793
FDF33,OUT049,1010.2213668823242
DRK37,OUT013,5441.78396987915
DRH49,OUT045,1620.0998878479004
FDT58,OUT013,2725.2629585266113
FDD41,OUT018,1618.6042976379395
FDP40,OUT018,1274.801815032959
FDM51,OUT027,2835.7090492248535
FDO45,OUT010,167.5933723449707
FDW33,OUT010,619.0898857116699
FDY24,OUT045,868.1896476745605
FDB10,OUT010,178.57574081420898
FDM40,OUT035,1567.479362487793
NCI06,OUT017,3035.6492195129395
FDW12,OUT019,311.2520637512207
FDX48,OUT027,4347.569583892822
NCW05,OUT027,2966.282039642334
FDX27,OUT017,1410.6569900512695
DRM37,OUT045,5210.141582489014
FDA38,OUT045,3282.8123054504395
FDR36,OUT046,1375.7680549621582
FDZ45,OUT046,3159.695426940918
FDG05,OUT017,2223.9004974365234
FDK28,OUT013,5277.540195465088
FDV47,OUT045,1828.1215629577637
FDN21,OUT045,1853.8392066955566
FDP20,OUT027,3988.9508781433105
FDI35,OUT045,3940.8747520446777
DRY23,OUT013,2928854.190345764
FDA56,OUT017,2162.0645484924316
FDB09,OUT013,2320.5562629699707
NCO26,OUT027,3037.2217712402344
FDQ49,OUT018,3139.662006378174
FDI52,OUT027,3021.830738067627
FDZ44,OUT027,3455.483715057373
FDZ09,OUT018,2322.6622352600098
FDY03,OUT049,2017.859447479248
NCG42,OUT017,3119.8378944396973
DRI13,OUT027,5608.959522247314
FDQ32,OUT013,2237.2252464294434
FDW16,OUT035,1914.0667839050293
FDU27,OUT046,756.7679786682129
FDR28,OUT010,579.305850982666
FDQ49,OUT010,409.7797050476074
FDS37,OUT046,1750.448875427246
FDW26,OUT018,2985.5438499450684
FDX12,OUT018,3997.7402381896973
NCP06,OUT013,2452.511447906494
FDW45,OUT010,507.17237091064453
NCN30,OUT049,2291.2369270324707
FDN24,OUT049,1037.8983459472656
NCL41,OUT027,1129.71089553833
FDR02,OUT019,102.08453369140625
FDD09,OUT010,663.4570388793945
FDS33,OUT010,219.21764373779297
FDU22,OUT045,2329.1561698913574
FDI53,OUT013,2340.5836067199707
DRH01,OUT049,2044.3349266052246
FDX32,OUT013,2507.938419342041
NCP30,OUT018,520.8447952270508
FDB60,OUT045,2906.570812225342
FDB14,OUT049,1637.4056358337402
NCP02,OUT035,1128.2868156433105
FDJ10,OUT017,2325.9270210266113
FDG34,OUT046,1951.3155517578125
NCB18,OUT017,1776.3912467956543
FDM16,OUT049,1337.2108917236328
FDW25,OUT018,1131.3325691223145
FDB35,OUT010,836.0604095458984
DRN11,OUT013,2872.4324378967285
FDF41,OUT019,440.9332389831543
FDH16,OUT045,1112.6505699157715
NCQ50,OUT018,3980.522403717041
DRH23,OUT018,1457.5471305847168
DRJ37,OUT013,1770.3740119934082
DRJ24,OUT027,4506.439701080322
FDY16,OUT035,2800.4250411987305
FDQ27,OUT045,1055.3529777526855
FDZ33,OUT045,1928.1251258850098
FDF29,OUT045,2381.339775085449
FDA08,OUT049,2295.0188369750977
FDG31,OUT046,862.0362968444824
FDE34,OUT019,304.5799446105957
NCR30,OUT027,2972.1782569885254
FDV33,OUT035,4362.691986083984
DRZ24,OUT018,227.42390823364258
NCL54,OUT035,3465.651268005371
FDR12,OUT049,2442.0060081481934
NCC54,OUT046,4012.559139251709
DRN59,OUT013,1394.5153312683105
FDX50,OUT019,48.65686798095703
FDV31,OUT027,4983.851512908936
NCA29,OUT027,4380.198947906494
FDW60,OUT049,2930.349048614502
FDX08,OUT017,2855.073253631592
DRD49,OUT013,4348.913379669189
FDD33,OUT046,4032.5257415771484
FDW35,OUT013,517.7234268188477
FDJ36,OUT017,1458.2412605285645
FDV51,OUT035,2754.1416358947754
FDW36,OUT046,1686.7227668762207
FDH35,OUT046,2250.66349029541
NCS30,OUT027,3692.573226928711
FDN49,OUT017,54.14048385620117
FDL08,OUT018,3614.7077827453613
FDI09,OUT013,2896.151767730713
FDP19,OUT018,2102.835193634033
FDU21,OUT010,187.8732681274414
NCP41,OUT045,1232.8638801574707
FDY10,OUT013,1956.0615577697754
FDP12,OUT018,660.6475410461426
NCN26,OUT049,2833.5209426879883
FDK44,OUT013,2951.2217903137207
FDC28,OUT049,1573.5890464782715
FDJ41,OUT027,6194.4139976501465
NCT29,OUT035,2027.2616424560547
NCH42,OUT019,749.3667869567871
FDU60,OUT018,2217.6474113464355
FDS02,OUT045,3506.3095893859863
FDC51,OUT046,2126.9024772644043
FDU03,OUT013,3016.7612953186035
FDX39,OUT045,2862.717876434326
NCY05,OUT010,143.94954681396484
NCL06,OUT027,7510.866817474365
FDD32,OUT035,1443.6567268371582
NCN41,OUT045,1538.3278770446777
NCX53,OUT049,1999.9667663574219
FDU57,OUT019,415.4917640686035
FDQ23,OUT046,1948.8198890686035
FDQ52,OUT045,4246.989055633545
FDC14,OUT045,706.4787979125977
FDY09,OUT035,2958.7299995422363
FDQ28,OUT045,2505.1857528686523
FDV25,OUT046,3612.9648513793945
FDJ07,OUT035,2301.3605461120605
DRB25,OUT049,1939.2149276733398
FDK52,OUT019,1130.240161895752
FDY52,OUT027,1858.7482261657715
FDB28,OUT046,2474.8792304992676
FDT36,OUT035,128.54131698608398
FDV25,OUT017,4143.115390777588
NCN07,OUT027,3109.540138244629
FDC57,OUT017,3638.857738494873
FDQ03,OUT018,3623.0036964416504
FDU23,OUT017,2818.610813140869
NCX41,OUT035,3806.5977516174316
NCD06,OUT035,1066.4277381896973
FDW08,OUT045,1598.0883522033691
NCU29,OUT017,2346.8924293518066
NCE06,OUT013,2031.9458656311035
FDV52,OUT010,-107.5307388305664
FDB02,OUT017,2887.391590118408
NCR18,OUT045,1104.9982414245605
FDK16,OUT049,1353.1541290283203
NCQ29,OUT010,74.36737442016602
FDZ01,OUT019,296.74905014038086
FDW27,OUT035,2366.5104942321777
FDD17,OUT018,3456.5303840637207
FDW39,OUT013,2792.7808265686035
DRH59,OUT045,1142.2713508605957
FDS52,OUT013,1522.9544677734375
FDU40,OUT027,4847.825588226318
NCF54,OUT013,3182.9353218078613
FDH46,OUT045,1344.4882888793945
NCP14,OUT049,2434.9223976135254
FDH50,OUT049,2820.6795043945312
DRF15,OUT010,-113.80451583862305
FDV27,OUT027,2654.9753227233887
NCJ06,OUT049,2173.0933723449707
FDN02,OUT018,2471.3333778381348
FDQ51,OUT049,884.4100570678711
FDQ07,OUT017,3806.2688217163086
FDS45,OUT049,1558.0757026672363
NCJ06,OUT045,2885.377918243408
FDD36,OUT035,1606.762020111084
FDY25,OUT045,3595.700267791748
FDU52,OUT046,2157.9561653137207
DRK47,OUT017,3877.074878692627
NCL30,OUT017,2797.834587097168
FDN22,OUT035,4423.912155151367
NCF30,OUT027,3017.693416595459
FDK03,OUT035,5054.367458343506
FDT45,OUT017,809.7523155212402
NCC54,OUT027,5662.932392120361
